???q?N??,???q?W??,"???~???J","???~????","???~???Q?]???l?^","?????{?P?f?]?l?^?q","?w???{?P?f?]?l?^?q","???~???Q?]???l?^?b?B","???~?O??","???L???q?ζO?l?b?B","???~?Q?q?]?l???^","???~?~???J?Τ??X","?|?e?b?Q?]?b?l?^","?ұo?|?O?Ρ]?Q?q?^","?~?????~???쥻?��b?Q?]?b?l?^","???~?????l?q","?X?֫e?D?ݦ@?P???????v?l?q","???��b?Q?]?b?l?^","???L???X?l?q?]?b?B?^","?X?֫e?D?ݦ@?P???????v???X?l?q?b?B","???��??X?l?q?`?B","?b?Q?]?b?l?^?k?ݩ??��??q?~?D","?b?Q?]?b?l?^?k?ݩ??@?P?????U?e???v?q","?b?Q?]?b?l?^?k?ݩ??D?????v?q","???X?l?q?`?B?k?ݩ??��??q?~?D","???X?l?q?`?B?k?ݩ??@?P?????U?e???v?q","???X?l?q?`?B?k?ݩ??D?????v?q","?򥻨C?Ѭվl?]???^",
"5538","F-?F??",3021320.00,2610064.00,411256.00,--,--,411256.00,217169.00,--,194087.00,-26647.00,167440.00,33361.00,134079.00,--,--,134079.00,143270.00,--,277349.00,132450.00,--,1629.00,274187.00,--,3162.00,0.88,
"5607","??????",597576.00,297829.00,299747.00,--,--,299747.00,161528.00,--,138219.00,-28475.00,109744.00,35.00,109709.00,--,--,109709.00,16048.00,--,125757.00,80879.00,--,28830.00,96927.00,--,28830.00,0.48,
"5608","?|?????~",2220297.00,2019105.00,201192.00,--,--,201192.00,102432.00,--,98760.00,72193.00,170953.00,22003.00,148950.00,--,--,148950.00,317214.00,--,466164.00,148950.00,--,0.00,466164.00,--,0.00,0.38,
"5706","???ĮȹC",1495957.00,1263236.00,232721.00,--,--,232721.00,128540.00,2378.00,106559.00,11066.00,117625.00,19721.00,97904.00,0.00,--,97904.00,2393.00,--,100297.00,95568.00,--,2336.00,96694.00,--,3603.00,1.57,
"5871","F-????",13487797.00,5622058.00,7865739.00,--,--,7865739.00,3968867.00,82089.00,3978961.00,248796.00,4227757.00,1195484.00,3032273.00,--,--,3032273.00,701037.00,--,3733310.00,2868686.00,--,163587.00,3528133.00,--,205177.00,3.17,
"5906","F-?x?n",1044488.00,542915.00,501573.00,--,--,501573.00,813592.00,--,-312019.00,-12037.00,-324056.00,-3317.00,-320739.00,--,--,-320739.00,85672.00,--,-235067.00,-320739.00,--,--,-235067.00,--,--,-3.47,
"5907","F-?j?v",3594033.00,551391.00,3042642.00,--,--,3042642.00,2416555.00,--,626087.00,114702.00,740789.00,311170.00,429619.00,--,--,429619.00,447559.00,--,877178.00,427743.00,--,1876.00,874601.00,--,2577.00,2.14,
"6108","?v?????~",3980469.00,3606496.00,373973.00,--,--,373973.00,332201.00,--,41772.00,69863.00,111635.00,23908.00,87727.00,--,--,87727.00,170122.00,--,257849.00,87727.00,--,0.00,257849.00,--,0.00,0.55,
"6112","?E??",3745989.00,3429080.00,316909.00,--,--,316909.00,199052.00,--,117857.00,14846.00,132703.00,22604.00,110099.00,--,--,110099.00,33.00,--,110132.00,109410.00,--,689.00,109443.00,--,689.00,1.31,
"6115","????",3994934.00,3382472.00,612462.00,--,--,612462.00,306975.00,--,305487.00,117823.00,423310.00,69391.00,353919.00,--,--,353919.00,165998.00,--,519917.00,353919.00,0.00,0.00,519917.00,0.00,0.00,2.13,
"6116","?m??",16742782.00,11259137.00,5483645.00,4706.00,0.00,5478939.00,1626024.00,-4605.00,3848310.00,-11196.00,3837114.00,0.00,3837114.00,--,--,3837114.00,161232.00,--,3998346.00,3837114.00,--,0.00,3998346.00,--,0.00,1.31,
"6117","???s????",1583064.00,1278963.00,304101.00,--,--,304101.00,274170.00,--,29931.00,12298.00,42229.00,12907.00,29322.00,--,--,29322.00,47365.00,--,76687.00,29322.00,--,0.00,76687.00,--,0.00,0.33,
"6120","?F?B",8407904.00,8164286.00,243618.00,--,--,243618.00,548918.00,--,-305300.00,56799.00,-248501.00,-23639.00,-224862.00,--,--,-224862.00,329347.00,--,104485.00,-219153.00,--,-5709.00,106336.00,--,-1851.00,-0.48,
"6128","?W?֥??y",832695.00,495744.00,336951.00,5553.00,6085.00,337483.00,200271.00,--,137212.00,12574.00,149786.00,32463.00,117323.00,--,--,117323.00,10430.00,--,127753.00,117323.00,--,0.00,--,--,127753.00,1.29,
"6131","?y?J?q?l",484982.00,392348.00,92634.00,--,--,92634.00,137079.00,--,-44445.00,17298.00,-27147.00,216.00,-27363.00,--,--,-27363.00,681.00,--,-26682.00,-27363.00,--,--,-26682.00,--,--,-0.27,
"6133","????????",471875.00,393637.00,78238.00,--,--,78238.00,110247.00,--,-32009.00,20251.00,-11758.00,-2721.00,-9037.00,0.00,--,-9037.00,36429.00,--,27392.00,-9037.00,--,--,27392.00,--,--,-0.10,
"6136","?I???S",383753.00,260293.00,123460.00,--,--,123460.00,97368.00,--,26092.00,5176.00,31268.00,6881.00,24387.00,--,--,24387.00,-149537.00,--,-125150.00,23378.00,--,1009.00,-126159.00,--,1009.00,0.20,
"6139","?ȵ??u?{",5754200.00,5232790.00,521410.00,--,--,521410.00,306676.00,--,214734.00,53474.00,268208.00,66450.00,201758.00,--,--,201758.00,220296.00,--,422054.00,203579.00,--,-1821.00,339987.00,--,82067.00,1.08,
"6141","?f?Ӭ???",1477484.00,1399766.00,77718.00,--,--,77718.00,169060.00,--,-91342.00,32813.00,-58529.00,2349.00,-60878.00,--,--,-60878.00,108799.00,--,47921.00,-52247.00,--,-8631.00,50535.00,--,-2614.00,-0.39,
"6142","?ͫl????",5104442.00,4598585.00,505857.00,--,--,505857.00,475797.00,2026.00,32086.00,78400.00,110486.00,17699.00,92787.00,0.00,--,92787.00,63135.00,--,155922.00,92787.00,--,0.00,155922.00,--,0.00,0.35,
"6145","?l?ð???",6723405.00,6458076.00,265329.00,0.00,0.00,265329.00,269755.00,--,-4426.00,25218.00,20792.00,12031.00,8761.00,--,--,8761.00,141837.00,--,150598.00,10947.00,--,-2186.00,152723.00,--,-2125.00,0.03,
"6152","?ʤ@?q?l",6131594.00,5274219.00,857375.00,--,--,857375.00,672195.00,--,185180.00,138003.00,323183.00,73747.00,249436.00,--,--,249436.00,75965.00,--,325401.00,250177.00,--,-741.00,325243.00,--,158.00,1.46,
"6153","???p?q",5346158.00,4587460.00,758698.00,--,--,758698.00,715016.00,--,43682.00,55611.00,99293.00,58455.00,40838.00,--,--,40838.00,199210.00,--,240048.00,40838.00,--,0.00,240048.00,--,0.00,0.13,
"6155","?v?_",353185.00,251346.00,101839.00,0.00,0.00,101839.00,50296.00,--,51543.00,20246.00,71789.00,11020.00,60769.00,--,--,60769.00,46260.00,--,107029.00,60769.00,--,0.00,107029.00,--,0.00,0.74,
"6164","?ؿ??q?l",872116.00,606997.00,265119.00,--,--,265119.00,163059.00,--,102060.00,-958.00,101102.00,25127.00,75975.00,--,--,75975.00,52721.00,--,128696.00,76491.00,--,-516.00,128953.00,--,-257.00,0.65,
"6165","???????K",336451.00,323885.00,12566.00,--,--,12566.00,86433.00,--,-73867.00,34819.00,-39048.00,3924.00,-42972.00,--,--,-42972.00,4847.00,--,-38125.00,-42972.00,--,--,-38125.00,--,--,-0.45,
"6166","???ج???",3167662.00,1868948.00,1298714.00,--,--,1298714.00,1048035.00,--,250679.00,13677.00,264356.00,47363.00,216993.00,--,--,216993.00,50991.00,--,267984.00,216740.00,--,253.00,268179.00,--,-195.00,1.27,
"6168","????????",2006087.00,1922415.00,83672.00,--,--,83672.00,184682.00,--,-101010.00,2720.00,-98290.00,38774.00,-137064.00,--,--,-137064.00,-30668.00,--,-167732.00,-139702.00,--,2638.00,-151467.00,--,-16265.00,-0.69,
"6172","????????",144275.00,116569.00,27706.00,0.00,0.00,27706.00,25750.00,0.00,1956.00,6642.00,8598.00,0.00,8598.00,--,--,8598.00,0.00,--,8598.00,8598.00,0.00,0.00,8598.00,--,--,0.18,
"6176","???????q",30184288.00,26502708.00,3681580.00,--,--,3681580.00,1546322.00,143051.00,2278309.00,484356.00,2762665.00,721091.00,2041574.00,--,--,2041574.00,1076584.00,--,3118158.00,2041574.00,--,--,3118158.00,--,--,4.39,
"6177","?F?R",717803.00,524643.00,193160.00,--,--,193160.00,60189.00,--,132971.00,-6717.00,126254.00,60077.00,66177.00,--,--,66177.00,40.00,--,66217.00,66177.00,--,--,66217.00,--,--,0.41,
"6183","???T",801499.00,538578.00,262921.00,--,--,262921.00,127165.00,-41.00,135715.00,2892.00,138607.00,27821.00,110786.00,--,--,110786.00,1749.00,--,112535.00,110786.00,--,--,112535.00,--,--,0.74,
"6184","?j?׹q",412532.00,174153.00,238379.00,--,--,238379.00,102349.00,--,136030.00,36169.00,172199.00,29537.00,142662.00,--,--,142662.00,-364.00,--,142298.00,136995.00,--,5667.00,136631.00,--,5667.00,1.78,
"6189","???��q?l",9647455.00,8807778.00,839677.00,--,--,839677.00,458133.00,--,381544.00,24898.00,406442.00,82102.00,324340.00,--,--,324340.00,5905.00,--,330245.00,319652.00,--,4688.00,324871.00,--,5374.00,1.79,
"6191","?릨????",15568079.00,14587895.00,980184.00,--,--,980184.00,1069522.00,--,-89338.00,60123.00,-29215.00,53983.00,-83198.00,--,--,-83198.00,377557.00,--,294359.00,-75541.00,--,-7657.00,301786.00,--,-7427.00,-0.14,
"6192","????????",2791666.00,1997384.00,794282.00,--,--,794282.00,396204.00,--,398078.00,7848.00,405926.00,101370.00,304556.00,--,--,304556.00,65702.00,--,370258.00,304556.00,--,--,370258.00,--,--,2.57,
"6196","?|?Ŭ???",6574329.00,5898352.00,675977.00,--,--,675977.00,641039.00,--,34938.00,11212.00,46150.00,21871.00,24279.00,--,--,24279.00,44590.00,--,68869.00,25260.00,--,-981.00,69523.00,--,-654.00,0.15,
"6197","?Υ??X",1952333.00,1601225.00,351108.00,--,--,351108.00,299669.00,--,51439.00,43704.00,95143.00,30945.00,64198.00,--,--,64198.00,74919.00,--,139117.00,69932.00,--,-5734.00,140131.00,--,-1014.00,0.40,
"6201","?ȥ??q",1798147.00,1517729.00,280418.00,--,--,280418.00,233597.00,--,46821.00,20372.00,67193.00,15201.00,51992.00,--,--,51992.00,39419.00,--,91411.00,51992.00,--,--,91411.00,--,--,0.58,
"6202","???s",1939113.00,1039504.00,899609.00,17847.00,--,881762.00,519274.00,--,362488.00,65980.00,428468.00,58118.00,370350.00,--,--,370350.00,33209.00,--,403559.00,367888.00,--,2462.00,401003.00,--,2556.00,1.64,
"6205","???Y",1169153.00,933516.00,235637.00,0.00,0.00,235637.00,176401.00,--,59236.00,41014.00,100250.00,19412.00,80838.00,0.00,--,80838.00,24522.00,--,105360.00,79135.00,--,1703.00,103540.00,--,1820.00,1.10,
"6206","????",2024045.00,1337820.00,686225.00,--,--,686225.00,214765.00,8.00,471468.00,60439.00,531907.00,72725.00,459182.00,--,--,459182.00,8717.00,--,467899.00,456381.00,--,2801.00,465098.00,--,2801.00,4.41,
"6209","????????",2548070.00,2296642.00,251428.00,--,--,251428.00,229082.00,--,22346.00,26473.00,48819.00,13161.00,35658.00,--,--,35658.00,153436.00,--,189094.00,32588.00,--,3070.00,180181.00,--,8913.00,0.20,
"6213","?p?Z",9804773.00,8534161.00,1270612.00,--,--,1270612.00,527315.00,--,743297.00,23588.00,766885.00,384982.00,381903.00,--,--,381903.00,296186.00,--,678089.00,381903.00,--,--,678089.00,--,--,1.18,
"6214","???۸??T",7340744.00,5352394.00,1988350.00,--,1922.00,1990272.00,1794237.00,--,196035.00,191205.00,387240.00,63121.00,324119.00,--,--,324119.00,200001.00,--,524120.00,331586.00,--,-7467.00,522727.00,--,1393.00,1.40,
"6215","?M?Ϭ???",775183.00,600608.00,174575.00,--,--,174575.00,161981.00,--,12594.00,15540.00,28134.00,6460.00,21674.00,--,--,21674.00,21036.00,--,42710.00,21554.00,--,120.00,42590.00,--,120.00,0.26,
"6216","?~??",383071.00,194080.00,188991.00,--,--,188991.00,124964.00,--,64027.00,10638.00,74665.00,13512.00,61153.00,--,--,61153.00,14134.00,--,75287.00,61153.00,--,--,75287.00,--,--,0.82,
"6224","?E??",729957.00,365468.00,364489.00,--,--,364489.00,147429.00,--,217060.00,22271.00,239331.00,55904.00,183427.00,--,--,183427.00,19089.00,--,202516.00,183427.00,--,--,202516.00,--,--,2.30,
"6225","???v",155004.00,137637.00,17367.00,--,--,17367.00,84155.00,--,-66788.00,8238.00,-58550.00,4641.00,-63191.00,--,--,-63191.00,2626.00,--,-60565.00,-63191.00,--,--,-60565.00,--,--,-1.00,
"6226","?????q?l",596886.00,451475.00,145411.00,--,--,145411.00,141094.00,--,4317.00,16199.00,20516.00,8171.00,12345.00,--,--,12345.00,28782.00,--,41127.00,1311.00,--,11034.00,30093.00,--,11034.00,0.01,
"6230","?W??",2995220.00,2432824.00,562396.00,--,--,562396.00,274220.00,--,288176.00,65063.00,353239.00,80743.00,272496.00,--,--,272496.00,70406.00,--,342902.00,272496.00,--,--,342902.00,--,--,3.16,
"6235","?ا?????",1163550.00,1067161.00,96389.00,--,--,96389.00,133735.00,--,-37346.00,31559.00,-5787.00,2969.00,-8756.00,--,--,-8756.00,39675.00,--,30919.00,-8756.00,--,--,30919.00,--,--,-0.05,
"6239","?O??",18662631.00,15778421.00,2884210.00,--,--,2884210.00,1092577.00,--,1791633.00,124708.00,1916341.00,249547.00,1666794.00,--,--,1666794.00,366017.00,--,2032811.00,1331616.00,--,335178.00,1697633.00,--,335178.00,1.74,
"6243","???N",357534.00,271266.00,86268.00,--,--,86268.00,136496.00,--,-50228.00,22676.00,-27552.00,0.00,-27552.00,--,--,-27552.00,1578.00,--,-25974.00,-26394.00,--,-1158.00,-24816.00,--,-1158.00,-0.35,
"6251","?w?o?q?l",4858475.00,4409786.00,448689.00,--,--,448689.00,591053.00,--,-142364.00,25619.00,-116745.00,0.00,-116745.00,--,--,-116745.00,109210.00,--,-7535.00,-115502.00,--,-1243.00,-6292.00,--,-1243.00,-0.40,
"6257","????",2572984.00,1912746.00,660238.00,--,--,660238.00,265429.00,--,394809.00,63771.00,458580.00,65265.00,393315.00,--,--,393315.00,18027.00,--,411342.00,415497.00,--,-22182.00,433524.00,--,-22182.00,1.16,
"6269","?x?p????",4541889.00,3413185.00,1128704.00,--,--,1128704.00,526783.00,--,601921.00,198067.00,799988.00,216320.00,583668.00,--,--,583668.00,115100.00,--,698768.00,583668.00,--,--,698768.00,--,--,3.08,
"6271","?P?Y?q?l",3679385.00,2590230.00,1089155.00,--,--,1089155.00,346348.00,0.00,742807.00,57652.00,800459.00,143983.00,656476.00,0.00,--,656476.00,50866.00,--,707342.00,656476.00,0.00,0.00,707342.00,0.00,0.00,4.03,
"6277","??????",2208342.00,936063.00,1272279.00,--,--,1272279.00,857191.00,--,415088.00,20780.00,435868.00,76392.00,359476.00,--,--,359476.00,10191.00,--,369667.00,351990.00,--,7486.00,361059.00,--,8608.00,2.95,
"6278","?x????",22303770.00,20505610.00,1798160.00,--,--,1798160.00,854950.00,--,943210.00,142100.00,1085310.00,287001.00,798309.00,--,--,798309.00,446738.00,--,1245047.00,578503.00,--,219806.00,936780.00,--,308267.00,2.14,
"6281","?????q",7708394.00,6067508.00,1640886.00,--,--,1640886.00,1319548.00,--,321338.00,14776.00,336114.00,56541.00,279573.00,--,--,279573.00,--,--,279573.00,--,--,--,--,--,--,2.82,
"6282","?d??",12137061.00,10291754.00,1845307.00,--,--,1845307.00,1288109.00,--,557198.00,223240.00,780438.00,124155.00,656283.00,--,--,656283.00,96103.00,--,752386.00,665242.00,--,-8959.00,743531.00,--,8855.00,1.29,
"6283","?E?w?q?l",1174440.00,998510.00,175930.00,--,--,175930.00,156993.00,--,18937.00,-3042.00,15895.00,754.00,15141.00,--,--,15141.00,40570.00,--,55711.00,14062.00,--,1079.00,54886.00,--,825.00,0.13,
"6285","???֬???",16636497.00,14326548.00,2309949.00,--,--,2309949.00,1617718.00,--,692231.00,142298.00,834529.00,179259.00,655270.00,--,--,655270.00,127972.00,--,783242.00,655270.00,--,--,783242.00,--,--,2.15,
"6286","???B",5481363.00,3350356.00,2131007.00,--,--,2131007.00,1300935.00,--,830072.00,29425.00,859497.00,150803.00,708694.00,--,--,708694.00,11969.00,--,720663.00,712717.00,--,-4023.00,724638.00,--,-3975.00,4.80,
"6289","?ؤW???q",206735.00,408155.00,-201420.00,--,--,-201420.00,55705.00,--,-257125.00,-30907.00,-288032.00,-21688.00,-266344.00,28850.00,--,-237494.00,40490.00,--,-197004.00,-239507.00,--,2013.00,-199017.00,--,2013.00,-0.89,
"6405","????????",925513.00,636257.00,289256.00,--,--,289256.00,53714.00,--,235542.00,1775.00,237317.00,70894.00,166423.00,--,--,166423.00,12140.00,--,178563.00,166423.00,--,--,178563.00,--,--,2.77,
"6409","???G",2619174.00,1998158.00,621016.00,--,--,621016.00,268138.00,--,352878.00,8522.00,361400.00,63876.00,297524.00,--,--,297524.00,22598.00,--,320122.00,297524.00,--,--,320122.00,--,--,5.11,
"6412","?s???q??",11042141.00,9530260.00,1511881.00,--,--,1511881.00,1087269.00,--,424612.00,-2256.00,422356.00,92583.00,329773.00,--,--,329773.00,124694.00,--,454467.00,329773.00,--,--,454467.00,--,--,1.01,
"6414","???~????",1533830.00,1212113.00,321717.00,--,--,321717.00,120572.00,--,201145.00,26203.00,227348.00,40400.00,186948.00,--,--,186948.00,1343.00,--,188291.00,186948.00,--,--,188291.00,--,--,3.12,
"6504","?n??",2160366.00,1718369.00,441997.00,--,--,441997.00,211362.00,--,230635.00,-11126.00,219509.00,79349.00,140160.00,--,--,140160.00,53961.00,--,194121.00,140160.00,--,0.00,194121.00,--,--,2.01,
"6505","?x???ۤ?",448299059.00,437041559.00,11257500.00,--,--,11257500.00,4827651.00,--,6429849.00,5050111.00,11479960.00,1307281.00,10172679.00,--,--,10172679.00,13468187.00,--,23640866.00,10172577.00,--,102.00,23640742.00,--,124.00,1.07,
"6605","???_?u?~",6553226.00,4646264.00,1906962.00,--,--,1906962.00,1071219.00,--,835743.00,109422.00,945165.00,211291.00,733874.00,--,--,733874.00,91704.00,--,825578.00,735674.00,--,-1800.00,824543.00,--,1035.00,4.44,
"6702","?_??????",5771966.00,5486882.00,285084.00,--,--,285084.00,539432.00,--,-254348.00,17224.00,-237124.00,-50824.00,-186300.00,--,--,-186300.00,23697.00,--,-162603.00,-186300.00,--,0.00,-162603.00,--,--,-0.34,
"8011","?x?q",733814.00,554446.00,179368.00,--,--,179368.00,115990.00,--,63378.00,27820.00,91198.00,28779.00,62419.00,--,--,62419.00,5846.00,--,68265.00,78276.00,--,-15857.00,83953.00,--,-15688.00,1.01,
"8016","???йq?l",2826458.00,2127546.00,698912.00,--,--,698912.00,544273.00,--,154639.00,31578.00,186217.00,31058.00,155159.00,--,--,155159.00,-5078.00,--,150081.00,175746.00,--,-20587.00,170668.00,--,-20587.00,1.49,
"8021","?y?I",1225773.00,859318.00,366455.00,--,--,366455.00,195381.00,175.00,171249.00,7437.00,178686.00,43720.00,134966.00,--,--,134966.00,148667.00,--,283633.00,134055.00,--,911.00,279680.00,--,3953.00,0.86,
"8033","?p??????",526183.00,363100.00,163083.00,--,--,163083.00,225024.00,--,-61941.00,-12153.00,-74094.00,9887.00,-83981.00,--,--,-83981.00,28085.00,--,-55896.00,-79225.00,--,-4756.00,-51140.00,--,-4756.00,-0.86,
"8039","?x?i????",4474701.00,3566003.00,908698.00,117.00,0.00,908581.00,462198.00,--,446383.00,75651.00,522034.00,107547.00,414487.00,--,--,414487.00,61083.00,--,475570.00,407541.00,--,6946.00,468624.00,--,6946.00,2.01,
"8046","?n?q",14312377.00,14494492.00,-182115.00,--,--,-182115.00,948437.00,--,-1130552.00,475786.00,-654766.00,-67291.00,-587475.00,--,--,-587475.00,1756182.00,--,1168707.00,-587475.00,--,--,1168707.00,--,--,-0.91,
"8070","???عq??",7822825.00,7067894.00,754931.00,--,--,754931.00,401459.00,--,353472.00,96520.00,449992.00,164482.00,285510.00,--,--,285510.00,39706.00,--,325216.00,227962.00,--,57548.00,245377.00,--,79839.00,3.06,
"8072","????",1391704.00,864056.00,527648.00,--,--,527648.00,163539.00,--,364109.00,51313.00,415422.00,75149.00,340273.00,--,--,340273.00,-1673.00,--,338600.00,338323.00,--,1950.00,336650.00,--,1950.00,3.38,
"8081","?P?s",1922160.00,1259604.00,662556.00,--,--,662556.00,399049.00,--,263507.00,43260.00,306767.00,44017.00,262750.00,--,--,262750.00,-2840.00,--,259910.00,268561.00,--,-5811.00,265721.00,--,-5811.00,3.13,
"8101","?ثa?q?T",13562783.00,12735285.00,827498.00,--,--,827498.00,794775.00,--,32723.00,-32573.00,150.00,25881.00,-25731.00,--,--,-25731.00,104132.00,--,78401.00,-20133.00,--,-5598.00,80419.00,--,-2018.00,-0.05,
"8103","?v??",1160394.00,803734.00,356660.00,--,--,356660.00,222650.00,--,134010.00,16763.00,150773.00,32111.00,118662.00,--,--,118662.00,79217.00,--,197879.00,118315.00,--,347.00,196805.00,--,1074.00,1.59,
"8105","?⥨",4489738.00,4520230.00,-30492.00,--,--,-30492.00,455632.00,--,-486124.00,95821.00,-390303.00,42496.00,-432799.00,--,--,-432799.00,109090.00,--,-323709.00,-432799.00,0.00,0.00,-323709.00,0.00,0.00,-0.98,
"8110","?تF",4163294.00,3865845.00,297449.00,--,--,297449.00,187578.00,--,109871.00,32596.00,142467.00,36849.00,105618.00,--,--,105618.00,73864.00,--,179482.00,105618.00,--,--,179482.00,--,--,0.21,
"8112","?ܤW?q?l",12070398.00,11661514.00,408884.00,--,--,408884.00,275285.00,--,133599.00,10790.00,144389.00,43628.00,100761.00,--,--,100761.00,101085.00,--,201846.00,101697.00,--,-936.00,202782.00,--,-936.00,0.61,
"8114","?????q?l",1227238.00,718651.00,508587.00,--,--,508587.00,277961.00,--,230626.00,31190.00,261816.00,47301.00,214515.00,--,--,214515.00,2462.00,--,216977.00,219351.00,--,-4836.00,222074.00,--,-5097.00,3.37,
"8131","??��????",4385738.00,4275437.00,110301.00,--,--,110301.00,59000.00,--,51301.00,62213.00,113514.00,35845.00,77669.00,--,--,77669.00,25422.00,--,103091.00,--,--,--,--,--,--,0.18,
"8150","?n?Z????",9359922.00,8005344.00,1354578.00,--,--,1354578.00,589113.00,--,765465.00,555070.00,1320535.00,281735.00,1038800.00,--,--,1038800.00,748736.00,--,1787536.00,974984.00,--,63816.00,1296175.00,--,491361.00,1.16,
"8163","?F???q?l",11791872.00,10577069.00,1214803.00,--,--,1214803.00,1225426.00,--,-10623.00,11694.00,1071.00,46.00,1025.00,--,--,1025.00,230416.00,--,231441.00,1249.00,--,-224.00,231665.00,--,-224.00,0.00,
"8201","?L??",1116949.00,854979.00,261970.00,919.00,804.00,261855.00,369341.00,--,-107486.00,54438.00,-53048.00,24731.00,-77779.00,--,--,-77779.00,26097.00,--,-51682.00,-77779.00,--,0.00,-51682.00,--,0.00,-0.87,
"8210","?Ըۿ??~",1802942.00,1283649.00,519293.00,--,--,519293.00,293760.00,--,225533.00,15567.00,241100.00,69481.00,171619.00,--,--,171619.00,64638.00,--,236257.00,171619.00,--,--,236257.00,--,--,1.43,
"8213","?ӶW",9880128.00,8203237.00,1676891.00,--,--,1676891.00,895286.00,--,781605.00,161645.00,943250.00,177911.00,765339.00,--,--,765339.00,445696.00,--,1211035.00,521426.00,--,243913.00,878329.00,--,332706.00,2.11,
"8215","????????",9435323.00,8416068.00,1019255.00,0.00,0.00,1019255.00,471991.00,--,547264.00,71403.00,618667.00,32482.00,586185.00,0.00,--,586185.00,103604.00,--,689789.00,586185.00,0.00,0.00,689789.00,0.00,0.00,1.83,
"8249","?٥?????",2030769.00,1835340.00,195429.00,--,--,195429.00,151616.00,--,43813.00,10035.00,53848.00,16246.00,37602.00,--,--,37602.00,225960.00,--,263562.00,37602.00,--,0.00,263562.00,--,0.00,0.30,
"8261","?I??",972751.00,857266.00,115485.00,--,--,115485.00,119482.00,--,-3997.00,-19662.00,-23659.00,2943.00,-26602.00,--,--,-26602.00,23471.00,--,-3131.00,-26602.00,--,--,-3131.00,--,--,-0.19,
"8271","?t¤????",4549151.00,3827792.00,721359.00,--,--,721359.00,387356.00,--,334003.00,10923.00,344926.00,78220.00,266706.00,--,--,266706.00,-1649.00,--,265057.00,266706.00,--,--,265057.00,--,--,2.03,
"8374","ù?@",2160206.00,1847249.00,312957.00,--,--,312957.00,294671.00,--,18286.00,-4350.00,13936.00,-6733.00,20669.00,--,--,20669.00,66085.00,--,86754.00,21681.00,--,-1012.00,87768.00,--,-1014.00,0.25,
"8404","F-?ʩM",1515839.00,1024876.00,490963.00,--,--,490963.00,286229.00,--,204734.00,33999.00,238733.00,77422.00,161311.00,--,--,161311.00,189160.00,--,350471.00,150246.00,--,11065.00,327597.00,--,22874.00,0.67,
"8411","F-?֭s",4634936.00,3747143.00,887793.00,--,--,887793.00,317198.00,0.00,570595.00,-5258.00,565337.00,150513.00,414824.00,--,--,414824.00,194998.00,--,609822.00,414824.00,0.00,0.00,609822.00,0.00,0.00,4.14,
"8422","?i????",1069033.00,358487.00,710546.00,--,--,710546.00,122657.00,--,587889.00,9127.00,597016.00,77093.00,519923.00,--,--,519923.00,922.00,--,520845.00,519923.00,--,--,520845.00,--,--,4.77,
"8427","F-????",3808571.00,3028492.00,780079.00,--,--,780079.00,543012.00,--,237067.00,25282.00,262349.00,77697.00,184652.00,--,--,184652.00,243540.00,--,428192.00,184652.00,--,--,428192.00,--,--,1.71,
"8429","F-???R",2415641.00,1564781.00,850860.00,--,--,850860.00,198450.00,--,652410.00,-2910.00,649500.00,215440.00,434060.00,--,--,434060.00,173767.00,--,607827.00,434060.00,--,--,607827.00,--,--,3.59,
"8443","???G",1671691.00,775744.00,895947.00,--,--,895947.00,845806.00,--,50141.00,-16304.00,33837.00,10156.00,23681.00,--,--,23681.00,2969.00,--,26650.00,22571.00,--,1110.00,25540.00,--,1110.00,0.37,
"8926","?x?T?q",1419816.00,1680064.00,-260248.00,--,--,-260248.00,83894.00,--,-344142.00,559347.00,215205.00,19110.00,196095.00,--,--,196095.00,-1593.00,--,194502.00,196095.00,--,--,194502.00,--,--,0.33,
"8940","?s?Ѧa",652877.00,342207.00,310670.00,--,--,310670.00,303343.00,--,7327.00,14389.00,21716.00,1377.00,20339.00,--,--,20339.00,13832.00,--,34171.00,22142.00,--,-1803.00,35960.00,--,-1789.00,0.33,
"8996","???O",1162362.00,892636.00,269726.00,--,--,269726.00,169519.00,--,100207.00,11567.00,111774.00,17353.00,94421.00,--,--,94421.00,8958.00,--,103379.00,94421.00,--,--,103379.00,--,--,1.29,
"9802","F-౻?",3334364.00,2809312.00,525052.00,--,--,525052.00,391281.00,--,133771.00,18027.00,151798.00,6595.00,145203.00,--,--,145203.00,203726.00,--,348929.00,144911.00,--,292.00,347712.00,--,1217.00,1.22,
"9902","?x??",119876.00,115535.00,4341.00,--,--,4341.00,13050.00,0.00,-8709.00,163861.00,155152.00,0.00,155152.00,--,--,155152.00,8518.00,--,163670.00,155521.00,--,-369.00,163355.00,--,315.00,1.59,
"9904","?_???u?~",110648144.00,86671602.00,23976542.00,--,--,23976542.00,19431033.00,--,4545509.00,3136521.00,7682030.00,916091.00,6765939.00,--,--,6765939.00,-4832765.00,--,1933174.00,3992607.00,--,2773332.00,-1131535.00,--,3064709.00,1.36,
"9905","?j?ت?",4197453.00,3438366.00,759087.00,--,--,759087.00,266188.00,--,492899.00,48394.00,541293.00,126449.00,414844.00,--,--,414844.00,227955.00,--,642799.00,420009.00,--,-5165.00,641179.00,--,1620.00,1.38,
