公司代號,公司名稱,"營業收入","營業成本","營業毛利（毛損）","未實現銷貨（損）益","已實現銷貨（損）益","營業毛利（毛損）淨額","營業費用","其他收益及費損淨額","營業利益（損失）","營業外收入及支出","稅前淨利（淨損）","所得稅費用（利益）","繼續營業單位本期淨利（淨損）","停業單位損益","合併前非屬共同控制股權損益","本期淨利（淨損）","其他綜合損益（淨額）","合併前非屬共同控制股權綜合損益淨額","本期綜合損益總額","淨利（淨損）歸屬於母公司業主","淨利（淨損）歸屬於共同控制下前手權益","淨利（淨損）歸屬於非控制權益","綜合損益總額歸屬於母公司業主","綜合損益總額歸屬於共同控制下前手權益","綜合損益總額歸屬於非控制權益","基本每股盈餘（元）",
"2102","泰豐輪胎",2079326.00,1609693.00,469633.00,--,--,469633.00,271679.00,--,197954.00,6177.00,204131.00,43442.00,160689.00,--,--,160689.00,-5022.00,--,155667.00,160689.00,--,0.00,155667.00,--,0.00,0.39,
"2103","台橡",7931514.00,6967077.00,964437.00,0.00,0.00,964437.00,518927.00,37813.00,483323.00,-126391.00,356932.00,85529.00,271403.00,0.00,--,271403.00,226517.00,--,497920.00,257649.00,--,13754.00,495421.00,--,2499.00,0.33,
"2104","中橡",5467591.00,4540512.00,927079.00,--,--,927079.00,386579.00,--,540500.00,-86847.00,453653.00,257646.00,196007.00,--,--,196007.00,319534.00,--,515541.00,199241.00,--,-3234.00,510373.00,--,5168.00,0.37,
"2105","正新",31591686.00,23057605.00,8534081.00,--,--,8534081.00,3132761.00,--,5401320.00,-565553.00,4835767.00,1138643.00,3697124.00,--,--,3697124.00,222940.00,--,3920064.00,3668317.00,--,28807.00,3892321.00,--,27743.00,1.13,
"2106","建大",7901890.00,5877781.00,2024109.00,--,--,2024109.00,1026850.00,--,997259.00,81079.00,1078338.00,222234.00,856104.00,0.00,--,856104.00,268602.00,--,1124706.00,856104.00,0.00,0.00,1124706.00,0.00,0.00,1.12,
"2107","厚生",821519.00,381881.00,439638.00,--,--,439638.00,92399.00,--,347239.00,19194.00,366433.00,21675.00,344758.00,--,--,344758.00,-71314.00,--,273444.00,344758.00,--,0.00,273444.00,--,0.00,0.69,
"2108","南帝化工",1761393.00,1559073.00,202320.00,--,--,202320.00,192639.00,--,9681.00,21573.00,31254.00,4204.00,27050.00,--,--,27050.00,-9535.00,--,17515.00,23907.00,--,3143.00,14372.00,--,3143.00,0.06,
"2109","華豐橡膠",1658152.00,1279429.00,378723.00,--,--,378723.00,242287.00,--,136436.00,-2384.00,134052.00,30359.00,103693.00,--,--,103693.00,71440.00,--,175133.00,64801.00,--,38892.00,107489.00,--,67644.00,0.19,
"2114","鑫永銓",427099.00,285923.00,141176.00,--,--,141176.00,35723.00,--,105453.00,24487.00,129940.00,22090.00,107850.00,--,--,107850.00,-10.00,--,107840.00,107850.00,--,--,107840.00,--,--,1.76,
"2115","F-六暉",629072.00,499254.00,129818.00,--,--,129818.00,71182.00,--,58636.00,2286.00,60922.00,13462.00,47460.00,--,--,47460.00,-434.00,--,47026.00,47460.00,--,--,47026.00,--,--,0.70,
"2201","裕隆汽車",26124894.00,21939462.00,4185432.00,--,-723.00,4184709.00,3621756.00,--,562953.00,608632.00,1171585.00,222362.00,949223.00,--,--,949223.00,339841.00,--,1289064.00,797855.00,--,151368.00,1142145.00,--,146919.00,0.55,
"2204","中華汽車",10097704.00,8244300.00,1853404.00,32585.00,--,1820819.00,1151267.00,--,669552.00,395619.00,1065171.00,170456.00,894715.00,--,--,894715.00,21457.00,--,916172.00,835512.00,--,59203.00,862303.00,--,53869.00,0.61,
"2206","三陽工業",7999930.00,6950484.00,1049446.00,--,--,1049446.00,1266027.00,--,-216581.00,31571.00,-185010.00,-31955.00,-153055.00,--,--,-153055.00,163136.00,--,10081.00,-111835.00,--,-41220.00,891.00,--,9190.00,-0.13,
"2207","和泰汽車",37782712.00,32534048.00,5248664.00,32434.00,11914.00,5228144.00,2583601.00,--,2644543.00,381475.00,3026018.00,521654.00,2504364.00,--,--,2504364.00,4873.00,--,2509237.00,2242124.00,--,262240.00,2237068.00,--,272169.00,4.11,
"2208","台船公司",7169393.00,6990877.00,178516.00,--,--,178516.00,105722.00,--,72794.00,-18137.00,54657.00,1836.00,52821.00,--,--,52821.00,--,--,52821.00,52678.00,--,143.00,52678.00,--,143.00,0.07,
"2227","裕隆日產",8179598.00,7229802.00,949796.00,--,--,949796.00,895539.00,--,54257.00,1382089.00,1436346.00,240787.00,1195559.00,--,--,1195559.00,393289.00,--,1588848.00,1195559.00,--,--,1588848.00,--,--,3.99,
"2228","劍麟",881946.00,616973.00,264973.00,--,--,264973.00,123276.00,--,141697.00,24994.00,166691.00,39003.00,127688.00,--,--,127688.00,14539.00,--,142227.00,127688.00,--,--,142227.00,--,--,1.78,
"2231","為升",443106.00,230669.00,212437.00,--,--,212437.00,58900.00,--,153537.00,13138.00,166675.00,24014.00,142661.00,--,--,142661.00,200.00,--,142861.00,141917.00,--,744.00,141541.00,--,1320.00,2.31,
"2301","光寶科技",51741914.00,45320423.00,6421491.00,--,--,6421491.00,5022297.00,--,1399194.00,421035.00,1820229.00,391637.00,1428592.00,--,--,1428592.00,247062.00,--,1675654.00,1427781.00,--,811.00,1679687.00,--,-4033.00,0.62,
"2302","麗正",169528.00,141270.00,28258.00,0.00,0.00,28258.00,45598.00,--,-17340.00,-2105.00,-19445.00,-49.00,-19396.00,0.00,--,-19396.00,10187.00,--,-9209.00,-19396.00,--,0.00,-9209.00,--,0.00,-0.12,
"2303","聯電",31693585.00,25792207.00,5901378.00,--,--,5901378.00,5016196.00,55457.00,940639.00,350944.00,1291583.00,180776.00,1110807.00,--,--,1110807.00,4130280.00,--,5241087.00,1179698.00,--,-68891.00,5260712.00,--,-19625.00,0.09,
"2305","全友電腦",187711.00,106630.00,81081.00,--,--,81081.00,96498.00,--,-15417.00,24489.00,9072.00,5451.00,3621.00,--,--,3621.00,-4244.00,--,-623.00,5442.00,--,-1821.00,1429.00,--,-2052.00,0.03,
"2308","台達電",43035596.00,31598212.00,11437384.00,--,--,11437384.00,6332306.00,--,5105078.00,806048.00,5911126.00,986791.00,4924335.00,0.00,--,4924335.00,-45459.00,--,4878876.00,4568818.00,--,355517.00,4822004.00,--,56872.00,1.87,
"2311","日月光",54699586.00,44350522.00,10349064.00,--,--,10349064.00,5279386.00,--,5069678.00,-786361.00,4283317.00,726839.00,3556478.00,--,--,3556478.00,1787899.00,--,5344377.00,3437872.00,--,118606.00,5176219.00,--,168158.00,0.45,
"2312","金寶電子",10966741.00,10243840.00,722901.00,--,--,722901.00,504182.00,--,218719.00,166341.00,385060.00,-94064.00,479124.00,--,--,479124.00,148977.00,--,628101.00,500837.00,--,-21713.00,644878.00,--,-16777.00,0.37,
"2313","華通",7191633.00,6231872.00,959761.00,--,--,959761.00,450652.00,1720.00,510829.00,-76027.00,434802.00,100463.00,334339.00,--,--,334339.00,-4665.00,--,329674.00,334339.00,--,0.00,329674.00,--,0.00,0.28,
"2314","台揚科技",1597816.00,1427702.00,170114.00,--,--,170114.00,312927.00,--,-142813.00,-14825.00,-157638.00,6491.00,-164129.00,--,--,-164129.00,27074.00,--,-137055.00,-162221.00,--,-1908.00,-135162.00,--,-1893.00,-0.40,
"2316","楠梓電",1519520.00,1343099.00,176421.00,--,--,176421.00,132883.00,--,43538.00,54566.00,98104.00,14011.00,84093.00,--,--,84093.00,-20663.00,--,63430.00,84093.00,--,--,63430.00,--,--,0.27,
"2317","鴻海",883479325.00,830103420.00,53375905.00,--,--,53375905.00,32470186.00,--,20905719.00,4635150.00,25540869.00,5711079.00,19829790.00,--,--,19829790.00,4140244.00,--,23970034.00,19542763.00,--,287027.00,23973198.00,--,-3164.00,1.49,
"2321","東訊",1514317.00,1400838.00,113479.00,--,--,113479.00,141822.00,--,-28343.00,36448.00,8105.00,0.00,8105.00,--,--,8105.00,-25256.00,--,-17151.00,-1927.00,--,10032.00,-27183.00,--,10032.00,-0.01,
"2323","中環",3939122.00,3930648.00,8474.00,--,--,8474.00,478153.00,--,-469679.00,-37699.00,-507378.00,13049.00,-520427.00,--,--,-520427.00,138627.00,--,-381800.00,-517087.00,--,-3340.00,-374200.00,--,-7600.00,-0.19,
"2324","仁寶電腦",170634865.00,163290486.00,7344379.00,--,--,7344379.00,5040257.00,--,2304122.00,-3772069.00,-1467947.00,656938.00,-2124885.00,--,--,-2124885.00,1254115.00,--,-870770.00,-2263546.00,--,138661.00,-1016709.00,--,145939.00,-0.53,
"2325","矽品",18060370.00,14067669.00,3992701.00,--,1938.00,3994639.00,1602621.00,--,2392018.00,159253.00,2551271.00,460241.00,2091030.00,--,--,2091030.00,1239218.00,--,3330248.00,2091030.00,--,--,3330248.00,--,--,0.67,
"2327","國巨",6545093.00,4923534.00,1621559.00,--,--,1621559.00,736970.00,--,884589.00,245312.00,1129901.00,172632.00,957269.00,--,--,957269.00,650746.00,--,1608015.00,950212.00,--,7057.00,1603236.00,--,4779.00,0.44,
"2328","廣宇",3533028.00,3185083.00,347945.00,--,--,347945.00,279648.00,--,68297.00,-30120.00,38177.00,28417.00,9760.00,--,--,9760.00,-26308.00,--,-16548.00,-29415.00,--,39175.00,-97860.00,--,81312.00,-0.06,
"2329","華泰電子",2976693.00,2581842.00,394851.00,0.00,0.00,394851.00,224608.00,--,170243.00,-17830.00,152413.00,52376.00,100037.00,-4066.00,--,95971.00,12732.00,--,108703.00,91900.00,--,4071.00,104632.00,--,4071.00,0.12,
"2330","台積電",148215172.00,77836093.00,70379079.00,--,21017.00,70400096.00,17874995.00,-2741.00,52522360.00,779482.00,53301842.00,5456064.00,47845778.00,--,--,47845778.00,2414145.00,--,50259923.00,47870745.00,--,-24967.00,50283666.00,--,-23743.00,1.85,
"2331","精英",12348418.00,11120177.00,1228241.00,--,--,1228241.00,957226.00,--,271015.00,99625.00,370640.00,85392.00,285248.00,--,--,285248.00,277533.00,--,562781.00,304478.00,--,-19230.00,577277.00,--,-14496.00,0.42,
"2332","友訊科技",7181848.00,5159295.00,2022553.00,--,--,2022553.00,1936570.00,--,85983.00,44115.00,130098.00,44566.00,85532.00,--,--,85532.00,286855.00,--,372387.00,80524.00,--,5008.00,360865.00,--,11522.00,0.13,
"2337","旺宏",4790063.00,3930307.00,859756.00,--,--,859756.00,2130793.00,--,-1271037.00,-13236.00,-1284273.00,1112.00,-1285385.00,--,--,-1285385.00,264975.00,--,-1020410.00,-1276260.00,--,-9125.00,-1011304.00,--,-9106.00,-0.36,
"2338","光罩",430831.00,347252.00,83579.00,--,--,83579.00,69050.00,--,14529.00,21610.00,36139.00,9779.00,26360.00,--,--,26360.00,-4942.00,--,21418.00,23831.00,--,2529.00,16047.00,--,5371.00,0.10,
"2340","光磊",1506017.00,1112900.00,393117.00,--,--,393117.00,222733.00,--,170384.00,17937.00,188321.00,59947.00,128374.00,--,--,128374.00,10378.00,--,138752.00,128372.00,--,2.00,138750.00,--,2.00,0.24,
"2342","茂矽",459673.00,550534.00,-90861.00,--,--,-90861.00,78802.00,--,-169663.00,223904.00,54241.00,6804.00,47437.00,--,--,47437.00,-111525.00,--,-64088.00,49958.00,--,-2521.00,-61390.00,--,-2698.00,0.13,
"2344","華邦電",8751022.00,6495987.00,2255035.00,--,--,2255035.00,1734068.00,--,520967.00,-12172.00,508795.00,111451.00,397344.00,--,--,397344.00,212489.00,--,609833.00,380093.00,--,17251.00,585727.00,--,24106.00,0.10,
"2345","智邦科技",5251497.00,4427717.00,823780.00,--,-830.00,822950.00,774768.00,--,48182.00,151135.00,199317.00,10314.00,189003.00,--,--,189003.00,60691.00,--,249694.00,189195.00,--,-192.00,249845.00,--,-151.00,0.36,
"2347","聯強國際",78150572.00,75544802.00,2605770.00,--,--,2605770.00,1717489.00,--,888281.00,292940.00,1181221.00,135846.00,1045375.00,--,--,1045375.00,1332848.00,--,2378223.00,994192.00,--,51183.00,2373979.00,--,4244.00,0.63,
"2348","海悅",547830.00,253844.00,293986.00,--,--,293986.00,48774.00,--,245212.00,-1732.00,243480.00,--,243480.00,0.00,--,243480.00,0.00,--,243480.00,243550.00,--,-70.00,243550.00,--,-70.00,2.85,
"2349","錸德科技",3130197.00,3550385.00,-420188.00,--,--,-420188.00,508512.00,--,-928700.00,20545.00,-908155.00,34441.00,-942596.00,--,--,-942596.00,191638.00,--,-750958.00,-853839.00,--,-88757.00,-728023.00,--,-22935.00,-0.33,
"2351","順德",2243114.00,1899152.00,343962.00,--,--,343962.00,184572.00,--,159390.00,15102.00,174492.00,31747.00,142745.00,--,--,142745.00,18805.00,--,161550.00,131479.00,--,11266.00,150284.00,--,11266.00,0.73,
"2352","佳世達",29813513.00,26263875.00,3549638.00,--,--,3549638.00,2751595.00,--,798043.00,-283749.00,514294.00,90845.00,423449.00,--,--,423449.00,186962.00,--,610411.00,284346.00,--,139103.00,451272.00,--,159139.00,0.14,
"2353","宏碁",76724224.00,70349801.00,6374423.00,--,--,6374423.00,6384047.00,136868.00,127244.00,18700.00,145944.00,144817.00,1127.00,--,--,1127.00,1398019.00,--,1399146.00,1118.00,--,9.00,1399149.00,--,-3.00,0.00,
"2354","鴻準",11197965.00,9575847.00,1622118.00,--,--,1622118.00,1112678.00,--,509440.00,-67518.00,441922.00,111463.00,330459.00,--,--,330459.00,673832.00,--,1004291.00,335760.00,--,-5301.00,1010112.00,--,-5821.00,0.26,
"2355","敬鵬",5196260.00,4413552.00,782708.00,--,--,782708.00,323419.00,--,459289.00,174074.00,633363.00,130295.00,503068.00,--,--,503068.00,30086.00,--,533154.00,502447.00,--,621.00,512957.00,--,20197.00,1.26,
"2356","英業達",116685109.00,110883442.00,5801667.00,--,--,5801667.00,3853445.00,--,1948222.00,756763.00,2704985.00,758302.00,1946683.00,--,--,1946683.00,341595.00,--,2288278.00,1893547.00,--,53136.00,2234902.00,--,53376.00,0.53,
"2357","華碩",110335999.00,95525468.00,14810531.00,--,--,14810531.00,9770676.00,--,5039855.00,263439.00,5303294.00,880876.00,4422418.00,--,--,4422418.00,3638112.00,--,8060530.00,4361617.00,--,60801.00,7994813.00,--,65717.00,5.87,
"2358","廷鑫",322054.00,321821.00,233.00,--,--,233.00,18353.00,--,-18120.00,-895.00,-19015.00,-2040.00,-16975.00,--,--,-16975.00,0.00,--,-16975.00,-16975.00,--,0.00,-16975.00,--,0.00,-0.20,
"2359","所羅門",1420365.00,1153037.00,267328.00,--,--,267328.00,144666.00,--,122662.00,44770.00,167432.00,29791.00,137641.00,--,--,137641.00,371.00,--,138012.00,126206.00,--,11435.00,127449.00,--,10563.00,0.69,
"2360","致茂電子",2006101.00,1250250.00,755851.00,--,--,755851.00,612850.00,--,143001.00,54004.00,197005.00,25105.00,171900.00,--,--,171900.00,47711.00,--,219611.00,178306.00,--,-6406.00,225227.00,--,-5616.00,0.48,
"2361","鴻友科技",53785.00,37787.00,15998.00,--,--,15998.00,43492.00,--,-27494.00,-674.00,-28168.00,188.00,-28356.00,--,--,-28356.00,3883.00,--,-24473.00,-28356.00,--,--,-24473.00,--,--,-0.39,
"2362","藍天",5023411.00,3333452.00,1689959.00,--,--,1689959.00,957343.00,--,732616.00,-203132.00,529484.00,191855.00,337629.00,--,--,337629.00,564009.00,--,901638.00,337629.00,--,--,901638.00,--,--,0.51,
"2363","矽統科技",77755.00,59799.00,17956.00,--,--,17956.00,87560.00,--,-69604.00,-15669.00,-85273.00,0.00,-85273.00,--,--,-85273.00,222684.00,--,137411.00,-85273.00,--,0.00,137411.00,--,0.00,-0.14,
"2364","倫飛電腦",188367.00,165272.00,23095.00,--,--,23095.00,97670.00,--,-74575.00,15650.00,-58925.00,268.00,-59193.00,--,--,-59193.00,4119.00,--,-55074.00,-59193.00,--,0.00,-55074.00,--,0.00,-0.32,
"2365","昆盈企業",1908191.00,1545471.00,362720.00,--,--,362720.00,331346.00,--,31374.00,14730.00,46104.00,16037.00,30067.00,0.00,--,30067.00,69552.00,--,99619.00,30365.00,--,-298.00,99532.00,--,87.00,0.10,
"2367","燿華",2696534.00,2467694.00,228840.00,--,--,228840.00,345329.00,--,-116489.00,56831.00,-59658.00,-334.00,-59324.00,--,--,-59324.00,32135.00,--,-27189.00,-57400.00,--,-1924.00,-26570.00,--,-619.00,-0.10,
"2368","金像電",4045619.00,3741615.00,304004.00,--,--,304004.00,410151.00,-35631.00,-141778.00,-113201.00,-254979.00,-26328.00,-228651.00,--,--,-228651.00,320652.00,--,92001.00,-228651.00,--,0.00,92001.00,--,--,-0.41,
"2369","菱生",1394727.00,1216766.00,177961.00,--,--,177961.00,134599.00,--,43362.00,10472.00,53834.00,20385.00,33449.00,--,--,33449.00,30966.00,--,64415.00,37990.00,--,-4541.00,68956.00,--,-4541.00,0.10,
"2371","大同",29466131.00,23842272.00,5623859.00,--,--,5623859.00,4066165.00,--,1557694.00,-630683.00,927011.00,42440.00,884571.00,--,--,884571.00,700640.00,--,1585211.00,685578.00,--,198993.00,1040245.00,--,544966.00,0.30,
"2373","震旦行",2565720.00,1433888.00,1131832.00,10692.00,--,1121140.00,929205.00,--,191935.00,148837.00,340772.00,47598.00,293174.00,--,--,293174.00,-185813.00,--,107361.00,268343.00,--,24831.00,87926.00,--,19435.00,0.86,
"2374","佳能",5131469.00,4699647.00,431822.00,--,--,431822.00,461549.00,--,-29727.00,-191706.00,-221433.00,-14131.00,-207302.00,--,--,-207302.00,165328.00,--,-41974.00,-201254.00,--,-6048.00,-38118.00,--,-3856.00,-0.45,
"2375","智寶",412286.00,332733.00,79553.00,--,--,79553.00,56652.00,--,22901.00,27561.00,50462.00,15957.00,34505.00,--,--,34505.00,26200.00,--,60705.00,34505.00,--,--,60705.00,--,--,0.25,
"2376","技嘉",15293131.00,12258482.00,3034649.00,--,--,3034649.00,2350016.00,--,684633.00,188384.00,873017.00,147749.00,725268.00,--,--,725268.00,-46800.00,--,678468.00,724838.00,--,430.00,678038.00,--,430.00,1.16,
"2377","微星科技",20595223.00,17565037.00,3030186.00,--,--,3030186.00,2013830.00,--,1016356.00,136048.00,1152404.00,182232.00,970172.00,--,--,970172.00,36255.00,--,1006427.00,970172.00,--,0.00,1006427.00,--,0.00,1.15,
"2379","瑞昱",7325508.00,4112823.00,3212685.00,--,--,3212685.00,2424672.00,1656.00,789669.00,122069.00,911738.00,91725.00,820013.00,--,--,820013.00,317522.00,--,1137535.00,820022.00,--,-9.00,1137544.00,--,-9.00,1.62,
"2380","虹光精密",671047.00,487329.00,183718.00,--,--,183718.00,220924.00,--,-37206.00,25534.00,-11672.00,1193.00,-12865.00,--,--,-12865.00,-3438.00,--,-16303.00,-12865.00,--,0.00,-16303.00,--,0.00,-0.06,
"2382","廣達",215869719.00,207127143.00,8742576.00,672.00,525.00,8742429.00,5853830.00,--,2888599.00,3261217.00,6149816.00,1298015.00,4851801.00,--,--,4851801.00,1138112.00,--,5989913.00,4675156.00,--,176645.00,5771544.00,--,218369.00,1.21,
"2383","台光電子",4189595.00,3527566.00,662029.00,--,--,662029.00,361122.00,--,300907.00,-7657.00,293250.00,43915.00,249335.00,--,--,249335.00,-19001.00,--,230334.00,248748.00,--,587.00,229823.00,--,511.00,0.80,
"2384","勝華科技",16307399.00,16619786.00,-312387.00,--,--,-312387.00,931245.00,--,-1243632.00,-242360.00,-1485992.00,7300.00,-1493292.00,--,--,-1493292.00,367661.00,--,-1125631.00,-1504209.00,--,10917.00,-1136725.00,--,11094.00,-0.81,
"2385","群光電子",16956523.00,14434551.00,2521972.00,--,--,2521972.00,1763967.00,--,758005.00,154726.00,912731.00,166965.00,745766.00,--,--,745766.00,-225647.00,--,520119.00,676933.00,--,68833.00,405337.00,--,114782.00,1.04,
"2387","精元電腦",3310361.00,2931909.00,378452.00,--,--,378452.00,264601.00,--,113851.00,-32456.00,81395.00,15542.00,65853.00,--,--,65853.00,-6570.00,--,59283.00,55547.00,--,10306.00,53810.00,--,5473.00,0.16,
"2388","威盛電子",1685863.00,1201846.00,484017.00,--,--,484017.00,664662.00,--,-180645.00,-224872.00,-405517.00,16868.00,-422385.00,--,--,-422385.00,35504.00,--,-386881.00,-417615.00,--,-4770.00,-382111.00,--,-4770.00,-0.85,
"2390","云辰",244744.00,171658.00,73086.00,--,--,73086.00,92655.00,--,-19569.00,2374.00,-17195.00,4315.00,-21510.00,--,--,-21510.00,34631.00,--,13121.00,-21539.00,--,29.00,12483.00,--,638.00,-0.10,
"2392","正崴",23783420.00,21498096.00,2285324.00,--,--,2285324.00,2001643.00,--,283681.00,23241.00,306922.00,65136.00,241786.00,--,--,241786.00,149013.00,--,390799.00,250396.00,--,-8610.00,351231.00,--,39568.00,0.50,
"2393","億光電子",6253665.00,4649387.00,1604278.00,--,--,1604278.00,1117976.00,--,486302.00,42472.00,528774.00,114158.00,414616.00,--,--,414616.00,-304275.00,--,110341.00,418540.00,--,-3924.00,110101.00,--,240.00,1.00,
"2395","研華",8146552.00,4767527.00,3379025.00,--,--,3379025.00,2013650.00,--,1365375.00,69222.00,1434597.00,278342.00,1156255.00,--,--,1156255.00,289447.00,--,1445702.00,1152741.00,--,3514.00,1439838.00,--,5864.00,2.02,
"2397","友通資訊",652077.00,449807.00,202270.00,--,--,202270.00,121940.00,--,80330.00,10843.00,91173.00,15165.00,76008.00,--,--,76008.00,7554.00,--,83562.00,76008.00,--,0.00,83562.00,--,0.00,0.66,
"2399","映泰",1253121.00,1122946.00,130175.00,--,--,130175.00,100025.00,--,30150.00,37817.00,67967.00,11024.00,56943.00,--,--,56943.00,12051.00,--,68994.00,56943.00,--,--,68994.00,--,--,0.32,
"2401","凌陽科技",1706542.00,1038971.00,667571.00,--,--,667571.00,767575.00,-5.00,-100009.00,105809.00,5800.00,5410.00,390.00,--,--,390.00,230362.00,--,230752.00,8460.00,--,-8070.00,239345.00,--,-8593.00,0.01,
"2402","毅嘉科技",2782333.00,2346213.00,436120.00,--,--,436120.00,158811.00,--,277309.00,-12355.00,264954.00,58978.00,205976.00,--,--,205976.00,81651.00,--,287627.00,205976.00,--,--,287627.00,--,--,0.62,
"2404","漢唐",1389266.00,1066613.00,322653.00,--,--,322653.00,130125.00,--,192528.00,39991.00,232519.00,36698.00,195821.00,--,--,195821.00,23649.00,--,219470.00,184950.00,--,10871.00,208599.00,--,10871.00,0.78,
"2405","浩鑫",2126062.00,1772635.00,353427.00,--,--,353427.00,315826.00,1077.00,38678.00,-152994.00,-114316.00,-1436.00,-112880.00,--,--,-112880.00,192901.00,--,80021.00,-117085.00,--,4205.00,75225.00,--,4796.00,-0.34,
"2406","國碩科技",3130821.00,2692874.00,437947.00,--,--,437947.00,177655.00,--,260292.00,209205.00,469497.00,52183.00,417314.00,--,--,417314.00,50940.00,--,468254.00,259496.00,--,157818.00,310857.00,--,157397.00,0.88,
"2408","南亞科",11691512.00,7030841.00,4660671.00,--,--,4660671.00,704623.00,--,3956048.00,2859769.00,6815817.00,1929.00,6813888.00,-743958.00,--,6069930.00,4996.00,--,6074926.00,6127705.00,--,-57775.00,6132701.00,--,-57775.00,0.26,
"2409","友達",93801648.00,86907265.00,6894383.00,--,--,6894383.00,6236474.00,--,657909.00,-358552.00,299357.00,133386.00,165971.00,--,--,165971.00,-65154.00,--,100817.00,259456.00,--,-93485.00,254392.00,--,-153575.00,0.03,
"2412","中華電",55049912.00,35000167.00,20049745.00,--,--,20049745.00,8144081.00,-8510.00,11897154.00,444548.00,12341702.00,1956033.00,10385669.00,--,--,10385669.00,-236810.00,--,10148859.00,10235417.00,--,150252.00,10007673.00,--,141186.00,1.32,
"2413","環科",1042909.00,886672.00,156237.00,--,--,156237.00,156088.00,--,149.00,13210.00,13359.00,12252.00,1107.00,--,--,1107.00,126154.00,--,127261.00,1502.00,--,-395.00,127656.00,--,-395.00,0.01,
"2414","精技電腦",3391983.00,3054816.00,337167.00,--,--,337167.00,264094.00,--,73073.00,809.00,73882.00,7503.00,66379.00,--,--,66379.00,5062.00,--,71441.00,64746.00,--,1633.00,67652.00,--,3789.00,0.40,
"2415","錩新",502511.00,384855.00,117656.00,--,--,117656.00,72464.00,1193.00,46385.00,-4004.00,42381.00,11649.00,30732.00,--,--,30732.00,19269.00,--,50001.00,28019.00,--,2713.00,43878.00,--,6123.00,0.31,
"2417","圓剛",239410.00,142541.00,96869.00,--,--,96869.00,137101.00,--,-40232.00,19020.00,-21212.00,1041.00,-22253.00,--,--,-22253.00,4445.00,--,-17808.00,-22253.00,--,--,-17808.00,--,0.00,-0.11,
"2419","仲琦",1496866.00,1121471.00,375395.00,--,--,375395.00,315306.00,22.00,60111.00,9000.00,69111.00,6090.00,63021.00,--,--,63021.00,-5665.00,--,57356.00,48470.00,--,14551.00,42805.00,--,14551.00,0.21,
"2420","新巨",864386.00,575181.00,289205.00,--,--,289205.00,160497.00,--,128708.00,33827.00,162535.00,29453.00,133082.00,--,--,133082.00,4031.00,--,137113.00,131498.00,--,1584.00,135529.00,--,1584.00,0.86,
"2421","建準電機",2017141.00,1615673.00,401468.00,--,--,401468.00,352751.00,--,48717.00,31432.00,80149.00,16524.00,63625.00,--,--,63625.00,31764.00,--,95389.00,62484.00,--,1141.00,93988.00,--,1401.00,0.25,
"2423","固緯",474240.00,247515.00,226725.00,--,--,226725.00,196079.00,--,30646.00,25768.00,56414.00,17757.00,38657.00,--,--,38657.00,1874.00,--,40531.00,39151.00,--,-494.00,41037.00,--,-506.00,0.32,
"2424","隴華電子",11137.00,5827.00,5310.00,--,--,5310.00,7108.00,--,-1798.00,6008.00,4210.00,17795.00,-13585.00,--,--,-13585.00,-377.00,--,-13962.00,-13585.00,--,--,-13962.00,--,--,-0.45,
"2425","承啟",1946268.00,1834888.00,111380.00,--,--,111380.00,22370.00,--,89010.00,12865.00,101875.00,29.00,101846.00,--,--,101846.00,-1150.00,--,100696.00,101846.00,--,--,100696.00,--,--,1.08,
"2426","鼎元",1295094.00,1140660.00,154434.00,--,--,154434.00,76944.00,--,77490.00,8352.00,85842.00,0.00,85842.00,--,--,85842.00,2518.00,--,88360.00,80970.00,--,4872.00,83392.00,--,4968.00,0.23,
"2427","三商電腦",400946.00,266847.00,134099.00,--,--,134099.00,136421.00,--,-2322.00,7984.00,5662.00,2195.00,3467.00,--,--,3467.00,729.00,--,4196.00,3463.00,--,4.00,4192.00,--,4.00,0.02,
"2428","興勤電子",1005005.00,725444.00,279561.00,--,--,279561.00,113511.00,--,166050.00,32608.00,198658.00,45632.00,153026.00,607.00,--,153633.00,21415.00,--,175048.00,151975.00,--,1658.00,173048.00,--,2000.00,1.20,
"2429","銘旺科",198087.00,209425.00,-11338.00,--,--,-11338.00,14593.00,--,-25931.00,-1302.00,-27233.00,0.00,-27233.00,0.00,--,-27233.00,0.00,--,-27233.00,--,--,--,--,--,--,-0.74,
"2430","燦坤實業",6779147.00,5610727.00,1168420.00,--,--,1168420.00,985028.00,--,183392.00,10236.00,193628.00,37312.00,156316.00,--,--,156316.00,17534.00,--,173850.00,177005.00,--,-20689.00,194539.00,--,-20689.00,1.06,
"2431","聯昌電子",847346.00,752197.00,95149.00,--,--,95149.00,90501.00,--,4648.00,15220.00,19868.00,2181.00,17687.00,0.00,--,17687.00,-990.00,--,16697.00,17687.00,--,--,16697.00,--,--,0.16,
"2433","互盛電",536565.00,290052.00,246513.00,--,--,246513.00,152805.00,--,93708.00,-10956.00,82752.00,14640.00,68112.00,--,--,68112.00,-343846.00,--,-275734.00,68030.00,--,82.00,-277013.00,--,1279.00,0.47,
"2434","統懋",63742.00,100719.00,-36977.00,--,--,-36977.00,51130.00,-8929.00,-97036.00,417962.00,320926.00,0.00,320926.00,0.00,--,320926.00,14.00,--,320940.00,320926.00,--,--,320940.00,--,--,2.20,
