???q?N??,???q?W??,???~???J,???~????,???~???Q?]???l?^,?????{?P?f?]?l?^?q,?w???{?P?f?]?l?^?q,???~???Q?]???l?^?b?B,???~?O??,???L???q?ζO?l?b?B,???~?Q?q?]?l???^,???~?~???J?Τ??X,?|?e?b?Q?]?b?l?^,?ұo?|?O?Ρ]?Q?q?^,?~?????~???쥻?��b?Q?]?b?l?^,???~?????l?q,?X?֫e?D?ݦ@?P???????v?l?q,???��b?Q?]?b?l?^,???L???X?l?q?]?b?B?^,?X?֫e?D?ݦ@?P???????v???X?l?q?b?B,???��??X?l?q?`?B,?b?Q?]?b?l?^?k?ݩ??��??q?~?D,?b?Q?]?b?l?^?k?ݩ??@?P?????U?e???v?q,?b?Q?]?b?l?^?k?ݩ??D?????v?q,???X?l?q?`?B?k?ݩ??��??q?~?D,???X?l?q?`?B?k?ݩ??@?P?????U?e???v?q,???X?l?q?`?B?k?ݩ??D?????v?q,?򥻨C?Ѭվl?]???^,
2461,???s?p?g,4078901.00,3068518.00,1010383.00,--,6758.00,1017141.00,768615.00,--,248526.00,97061.00,345587.00,37134.00,308453.00,--,--,308453.00,86969.00,--,395422.00,227852.00,--,80601.00,322624.00,--,72798.00,1.49,
2462,?}?o?q,4521609.00,3841221.00,680388.00,--,--,680388.00,438871.00,--,241517.00,33684.00,275201.00,82673.00,192528.00,--,--,192528.00,54333.00,--,246861.00,192528.00,--,--,246861.00,--,--,2.21,
2464,????,6591869.00,5521951.00,1069918.00,--,--,1069918.00,712928.00,494.00,357484.00,33032.00,390516.00,42902.00,347614.00,--,--,347614.00,48623.00,--,396237.00,347604.00,--,10.00,396227.00,--,10.00,1.90,
2465,?R?O????,2009330.00,1715195.00,294135.00,--,--,294135.00,410367.00,--,-116232.00,16597.00,-99635.00,1958.00,-101593.00,--,--,-101593.00,4714.00,--,-96879.00,-99716.00,--,-1877.00,-95004.00,--,-1875.00,-0.93,
2466,?a???q,1345606.00,1240578.00,105028.00,--,--,105028.00,253109.00,--,-148081.00,127945.00,-20136.00,1312.00,-21448.00,--,--,-21448.00,13328.00,--,-8120.00,-21809.00,--,361.00,-8481.00,--,361.00,-0.16,
2467,?Ӹt?u?~,3437566.00,2311124.00,1126442.00,--,--,1126442.00,955833.00,--,170609.00,173264.00,343873.00,72642.00,271231.00,--,--,271231.00,185091.00,--,456322.00,285785.00,--,-14554.00,470876.00,--,-14554.00,1.80,
2468,?ظg,1453600.00,1285010.00,168590.00,--,--,168590.00,160858.00,--,7732.00,30106.00,37838.00,6938.00,30900.00,--,--,30900.00,13.00,--,30913.00,30900.00,--,--,30913.00,--,--,0.44,
2471,???q,627721.00,417800.00,209921.00,--,--,209921.00,156404.00,--,53517.00,10088.00,63605.00,12653.00,50952.00,--,--,50952.00,7801.00,--,58753.00,50952.00,--,--,58753.00,--,--,1.08,
2472,?߶??q?l,5710586.00,4599702.00,1110884.00,--,--,1110884.00,687522.00,--,423362.00,140809.00,564171.00,148775.00,415396.00,--,--,415396.00,104171.00,--,519567.00,371426.00,--,43970.00,434034.00,--,85533.00,2.42,
2474,?i??????,43245550.00,24924824.00,18320726.00,--,--,18320726.00,4405065.00,--,13915661.00,3612614.00,17528275.00,3711155.00,13817120.00,--,--,13817120.00,2760864.00,--,16577984.00,13801184.00,--,15936.00,16553748.00,--,24236.00,18.38,
2475,?جM,58660484.00,51492609.00,7167875.00,--,--,7167875.00,8212980.00,--,-1045105.00,-2908202.00,-3953307.00,241488.00,-4194795.00,--,--,-4194795.00,2466232.00,--,-1728563.00,-4852882.00,--,658087.00,-2602077.00,--,873514.00,-0.75,
2476,?d??,4579741.00,3356134.00,1223607.00,--,--,1223607.00,796699.00,2318.00,429226.00,138504.00,567730.00,157372.00,410358.00,--,--,410358.00,192212.00,--,602570.00,345197.00,--,65161.00,504586.00,--,97984.00,1.41,
2477,?????q,6480442.00,4317233.00,2163209.00,--,--,2163209.00,664691.00,--,1498518.00,102155.00,1600673.00,-2534.00,1603207.00,--,--,1603207.00,84531.00,--,1687738.00,1094427.00,--,508780.00,1178656.00,--,509082.00,4.58,
2478,?j??,3829349.00,3314417.00,514932.00,--,--,514932.00,410802.00,--,104130.00,-5087.00,99043.00,13966.00,85077.00,--,--,85077.00,110046.00,--,195123.00,76009.00,--,9068.00,188799.00,--,6324.00,0.31,
2480,????????,3651486.00,2532987.00,1118499.00,--,--,1118499.00,817062.00,--,301437.00,39902.00,341339.00,74428.00,266911.00,--,--,266911.00,11506.00,--,278417.00,266911.00,--,0.00,278417.00,--,0.00,2.01,
2481,?j?Z,13719574.00,11989802.00,1729772.00,0.00,0.00,1729772.00,1899830.00,--,-170058.00,-629179.00,-799237.00,-18237.00,-781000.00,--,--,-781000.00,322427.00,--,-458573.00,-268341.00,--,-512659.00,-10807.00,--,-447766.00,-0.73,
2482,?s?t,710327.00,442383.00,267944.00,--,--,267944.00,287638.00,--,-19694.00,11758.00,-7936.00,3403.00,-11339.00,--,--,-11339.00,4290.00,--,-7049.00,-11033.00,--,-306.00,-6743.00,--,-306.00,-0.18,
2483,?ʮe,1592380.00,1259400.00,332980.00,--,--,332980.00,280256.00,--,52724.00,100320.00,153044.00,28021.00,125023.00,--,--,125023.00,38470.00,--,163493.00,122282.00,--,2741.00,160752.00,--,2741.00,1.10,
2484,?Ƶ?,2484183.00,2033529.00,450654.00,--,-448.00,450206.00,341598.00,--,108608.00,71800.00,180408.00,42100.00,138308.00,--,--,138308.00,-45365.00,--,92943.00,138414.00,--,-106.00,93616.00,--,-673.00,0.88,
2485,?????q?l,8373594.00,6782366.00,1591228.00,--,--,1591228.00,917837.00,--,673391.00,222614.00,896005.00,150149.00,745856.00,--,--,745856.00,46007.00,--,791863.00,773690.00,--,-27834.00,819659.00,--,-27796.00,2.44,
2486,?@?????K,6680359.00,5842261.00,838098.00,--,--,838098.00,642205.00,--,195893.00,54523.00,250416.00,57185.00,193231.00,--,--,193231.00,112637.00,--,305868.00,216375.00,--,-23144.00,329012.00,--,-23144.00,1.06,
2488,?~??,2372768.00,1795342.00,577426.00,--,--,577426.00,289486.00,--,287940.00,44379.00,332319.00,57736.00,274583.00,--,--,274583.00,28051.00,--,302634.00,274054.00,--,529.00,301840.00,--,794.00,3.43,
2489,???a,29505342.00,26846592.00,2658750.00,--,--,2658750.00,2313352.00,--,345398.00,994554.00,1339952.00,195766.00,1144186.00,--,--,1144186.00,338968.00,--,1483154.00,1130245.00,--,13941.00,1480657.00,--,2497.00,1.40,
2491,?N????,945826.00,878732.00,67094.00,--,--,67094.00,363275.00,--,-296181.00,-16812.00,-312993.00,225.00,-313218.00,--,--,-313218.00,8490.00,--,-304728.00,-132783.00,--,-180435.00,-124426.00,--,-180302.00,-2.11,
2492,?طs??,13056483.00,11765274.00,1291209.00,--,--,1291209.00,1628015.00,--,-336806.00,-113317.00,-450123.00,36983.00,-487106.00,--,--,-487106.00,828174.00,--,341068.00,-504178.00,--,17072.00,323395.00,--,17673.00,-0.74,
2493,???լ???,2196683.00,1620239.00,576444.00,--,--,576444.00,295919.00,--,280525.00,38197.00,318722.00,59068.00,259654.00,--,--,259654.00,-41339.00,--,218315.00,--,--,--,--,--,--,2.27,
2495,???w,1697869.00,913524.00,784345.00,--,--,784345.00,750204.00,--,34141.00,89797.00,123938.00,76747.00,47191.00,--,--,47191.00,-3354.00,--,43837.00,47191.00,--,0.00,43837.00,--,0.00,0.17,
2496,???V???\,151927.00,126251.00,25676.00,--,--,25676.00,50314.00,--,-24638.00,-1314.00,-25952.00,0.00,-25952.00,--,--,-25952.00,-245.00,--,-26197.00,--,--,--,--,--,--,-0.69,
2497,?ɧQ?q?l,3286711.00,2326547.00,960164.00,--,--,960164.00,552642.00,--,407522.00,51522.00,459044.00,102003.00,357041.00,--,--,357041.00,9007.00,--,366048.00,357041.00,--,--,366048.00,--,--,3.01,
2498,???F?q,203402648.00,161131895.00,42270753.00,--,--,42270753.00,46241275.00,--,-3970522.00,3774878.00,-195644.00,1128141.00,-1323785.00,--,--,-1323785.00,1428310.00,--,104525.00,-1323785.00,--,0.00,104525.00,--,0.00,-1.60,
2499,?F?????q,7102587.00,5806481.00,1296106.00,4845.00,--,1291261.00,1070816.00,--,220445.00,-1313.00,219132.00,9758.00,209374.00,--,--,209374.00,701580.00,--,910954.00,207121.00,--,2253.00,916161.00,--,-5207.00,0.63,
2501,????,8141139.00,5550999.00,2590140.00,--,--,2590140.00,1111856.00,--,1478284.00,189066.00,1667350.00,83388.00,1583962.00,--,--,1583962.00,1113320.00,--,2697282.00,1687746.00,--,-103784.00,2772489.00,--,-75207.00,1.02,
2504,?겣,31632387.00,29217003.00,2415384.00,--,--,2415384.00,2199947.00,--,215437.00,1030383.00,1245820.00,131637.00,1114183.00,--,--,1114183.00,599861.00,--,1714044.00,930700.00,--,183483.00,591507.00,--,1122537.00,0.62,
2505,?괭???~,10616898.00,8236472.00,2380426.00,--,--,2380426.00,668090.00,--,1712336.00,39395.00,1751731.00,63754.00,1687977.00,--,--,1687977.00,8185.00,--,1696162.00,1687977.00,--,--,1696162.00,--,--,3.39,
2506,?ӳ],3357187.00,1996702.00,1360485.00,--,--,1360485.00,1424480.00,--,-63995.00,891008.00,827013.00,105251.00,721762.00,--,--,721762.00,83361.00,--,805123.00,674180.00,--,47582.00,759116.00,--,46007.00,1.76,
2509,???[??,358204.00,206609.00,151595.00,--,--,151595.00,245515.00,577799.00,483879.00,-29506.00,454373.00,39515.00,414858.00,--,--,414858.00,9228.00,--,424086.00,396041.00,--,18817.00,405269.00,--,18817.00,2.61,
2511,?Ӥl,17242007.00,12542510.00,4699497.00,--,--,4699497.00,2679954.00,--,2019543.00,-288671.00,1730872.00,95400.00,1635472.00,--,--,1635472.00,404732.00,--,2040204.00,1652753.00,--,-17281.00,2057023.00,--,-16819.00,1.30,
2515,???u,14292991.00,13351885.00,941106.00,--,--,941106.00,688403.00,--,252703.00,20005.00,272708.00,-2258.00,274966.00,--,--,274966.00,-116795.00,--,158171.00,254939.00,--,20027.00,139473.00,--,18698.00,0.17,
2516,?s??,10184253.00,10075544.00,108709.00,--,--,108709.00,175016.00,--,-66307.00,55320.00,-10987.00,17135.00,-28122.00,--,--,-28122.00,44965.00,--,16843.00,-34654.00,--,6532.00,7580.00,--,9263.00,-0.15,
2520,?a?w,7284392.00,4988476.00,2295916.00,--,--,2295916.00,1224226.00,--,1071690.00,306462.00,1378152.00,157932.00,1220220.00,--,--,1220220.00,-2147.00,--,1218073.00,1197081.00,--,23139.00,1194182.00,--,23891.00,2.42,
2524,?ʫ?,4784454.00,2513562.00,2270892.00,--,--,2270892.00,382205.00,--,1888687.00,-62575.00,1826112.00,262555.00,1563557.00,--,--,1563557.00,-690.00,--,1562867.00,--,--,--,--,--,--,4.16,
2527,???[,2391325.00,1770912.00,620413.00,--,--,620413.00,228980.00,-78628.00,312805.00,41982.00,354787.00,32847.00,321940.00,--,--,321940.00,215320.00,--,537260.00,329610.00,--,-7670.00,544930.00,--,-7670.00,1.26,
2528,?Ӵ??س],1866518.00,1495411.00,371107.00,--,--,371107.00,105203.00,--,265904.00,-3814.00,262090.00,100958.00,161132.00,--,--,161132.00,--,--,161132.00,--,--,--,--,--,--,1.47,
2530,?ث?,602996.00,403466.00,199530.00,--,--,199530.00,211322.00,--,-11792.00,-23547.00,-35339.00,12315.00,-47654.00,--,--,-47654.00,5591.00,--,-42063.00,-35184.00,--,-12470.00,-29593.00,--,-12470.00,-0.13,
2534,????,829887.00,190694.00,639193.00,--,--,639193.00,961862.00,--,-322669.00,223595.00,-99074.00,46337.00,-145411.00,--,--,-145411.00,-58599.00,--,-204010.00,--,--,--,--,--,--,-0.25,
2535,?F?u,15148111.00,13532355.00,1615756.00,--,--,1615756.00,607042.00,--,1008714.00,8000.00,1016714.00,163538.00,853176.00,--,--,853176.00,21828.00,--,875004.00,836194.00,--,16982.00,852203.00,--,22801.00,4.06,
2536,?????س],4005958.00,2317651.00,1688307.00,--,--,1688307.00,423296.00,--,1265011.00,-142411.00,1122600.00,238735.00,883865.00,--,--,883865.00,27571.00,--,911436.00,--,--,--,--,--,--,2.77,
2537,?p?W?}?o,2283342.00,1476047.00,807295.00,--,--,807295.00,207121.00,--,600174.00,-31595.00,568579.00,17267.00,551312.00,--,--,551312.00,5.00,--,551317.00,--,--,--,--,--,--,3.50,
2538,?????س],2610254.00,1515540.00,1094714.00,--,--,1094714.00,273354.00,--,821360.00,141514.00,962874.00,66506.00,896368.00,--,--,896368.00,15163.00,--,911531.00,896368.00,--,0.00,911531.00,--,0.00,2.22,
2539,?????س],3120522.00,1884263.00,1236259.00,--,--,1236259.00,179707.00,--,1056552.00,661.00,1057213.00,66339.00,990874.00,--,--,990874.00,--,--,990874.00,--,--,--,--,--,--,5.27,
2540,?R?s?L,507048.00,227189.00,279859.00,--,--,279859.00,70896.00,--,208963.00,-8912.00,200051.00,0.00,200051.00,--,--,200051.00,--,--,200051.00,200004.00,--,47.00,200004.00,--,47.00,7.91,
2542,???I?o,28310296.00,17827671.00,10482625.00,--,--,10482625.00,2642217.00,--,7840408.00,-24612.00,7815796.00,1356688.00,6459108.00,--,--,6459108.00,13421.00,--,6472529.00,6407447.00,--,51661.00,6420868.00,--,51661.00,10.85,
2543,?ө????y,3598060.00,3415256.00,182804.00,--,--,182804.00,130908.00,0.00,51896.00,202620.00,254516.00,6504.00,248012.00,0.00,--,248012.00,-2473.00,--,245539.00,263740.00,--,-15728.00,261230.00,--,-15691.00,1.47,
2545,?ӵ?,5138420.00,2221955.00,2916465.00,--,--,2916465.00,858620.00,--,2057845.00,-159043.00,1898802.00,245051.00,1653751.00,--,--,1653751.00,2837.00,--,1656588.00,1651762.00,--,1989.00,1654599.00,--,1989.00,5.04,
2546,?ڰ?,5973224.00,5706880.00,266344.00,--,--,266344.00,137103.00,--,129241.00,77890.00,207131.00,29304.00,177827.00,--,--,177827.00,90502.00,--,268329.00,177817.00,--,10.00,268300.00,--,29.00,1.68,
2547,????,30391438.00,17832896.00,12558542.00,--,--,12558542.00,1775893.00,--,10782649.00,-550353.00,10232296.00,85342.00,10146954.00,--,--,10146954.00,-678.00,--,10146276.00,10139438.00,--,7516.00,10138760.00,--,7516.00,12.01,
2548,?ةT?س],10269414.00,6370890.00,3898524.00,--,--,3898524.00,643821.00,--,3254703.00,70492.00,3325195.00,194357.00,3130838.00,--,--,3130838.00,90495.00,--,3221333.00,3065541.00,--,65297.00,3135440.00,--,85893.00,11.08,
2597,?���???K,14495978.00,12723255.00,1772723.00,--,--,1772723.00,585431.00,--,1187292.00,143188.00,1330480.00,186392.00,1144088.00,--,--,1144088.00,80468.00,--,1224556.00,1114566.00,--,29522.00,1202172.00,--,22384.00,8.26,
2601,?q??,8122044.00,2082255.00,6039789.00,--,--,6039789.00,5090975.00,--,948814.00,-189427.00,759387.00,569373.00,190014.00,--,--,190014.00,661555.00,--,851569.00,-291167.00,--,481181.00,116572.00,--,734997.00,-0.79,
2603,???a???B,139216384.00,138827639.00,388745.00,--,--,388745.00,5496528.00,--,-5107783.00,3518636.00,-1589147.00,457657.00,-2046804.00,--,--,-2046804.00,1457237.00,--,-589567.00,-1497304.00,--,-549500.00,-250135.00,--,-339432.00,-0.43,
2605,?s??,4763653.00,2975934.00,1787719.00,--,--,1787719.00,185133.00,71209.00,1673795.00,-134219.00,1539576.00,74667.00,1464909.00,236321.00,--,1701230.00,472167.00,--,2173397.00,1099224.00,--,602006.00,1516922.00,--,656475.00,1.93,
2606,?Υ?,7407948.00,6364360.00,1043588.00,--,--,1043588.00,291193.00,--,752395.00,879400.00,1631795.00,64886.00,1566909.00,--,--,1566909.00,1681530.00,--,3248439.00,1566909.00,--,--,3248439.00,--,--,1.83,
2607,?a?B,6113325.00,5324294.00,789031.00,--,--,789031.00,271624.00,--,517407.00,158274.00,675681.00,94383.00,581298.00,--,--,581298.00,105809.00,--,687107.00,580653.00,--,645.00,686517.00,--,590.00,0.54,
2608,?Ũ??j?a,7548614.00,6005761.00,1542853.00,--,--,1542853.00,453520.00,--,1089333.00,33147.00,1122480.00,219789.00,902691.00,--,--,902691.00,19353.00,--,922044.00,882936.00,--,19755.00,917481.00,--,4563.00,1.83,
2609,???????B,118873960.00,123004237.00,-4130277.00,--,--,-4130277.00,5603010.00,3698055.00,-6035232.00,3020828.00,-3014404.00,-104494.00,-2909910.00,--,--,-2909910.00,492930.00,--,-2416980.00,-2946114.00,--,36204.00,-2466127.00,--,49147.00,-0.90,
2610,?د?,141702545.00,132163255.00,9539290.00,--,--,9539290.00,10301117.00,--,-761827.00,400647.00,-361180.00,587700.00,-948880.00,--,--,-948880.00,121723.00,--,-827157.00,-1274046.00,--,325166.00,-1171929.00,--,344772.00,-0.25,
2611,?ӫH,1580575.00,1282850.00,297725.00,--,--,297725.00,357359.00,--,-59634.00,125181.00,65547.00,54560.00,10987.00,--,--,10987.00,48576.00,--,59563.00,21041.00,--,-10054.00,70176.00,--,-10613.00,0.12,
2612,????,3333395.00,2518000.00,815395.00,--,--,815395.00,336524.00,--,478871.00,-55090.00,423781.00,27133.00,396648.00,--,--,396648.00,276144.00,--,672792.00,396648.00,--,--,672792.00,--,--,1.55,
2613,???d,2536888.00,2313683.00,223205.00,--,--,223205.00,112109.00,--,111096.00,-18326.00,92770.00,12321.00,80449.00,--,--,80449.00,1486.00,--,81935.00,80446.00,--,3.00,81930.00,--,5.00,1.09,
2614,?F??,11718163.00,8333501.00,3384662.00,--,--,3384662.00,3819187.00,--,-434525.00,824448.00,389923.00,88423.00,301500.00,--,--,301500.00,150997.00,--,452497.00,306321.00,--,-4821.00,457318.00,--,-4821.00,0.44,
2615,?U??,59688505.00,54204308.00,5484197.00,--,--,5484197.00,3257536.00,--,2226661.00,278103.00,2504764.00,360582.00,2144182.00,--,--,2144182.00,578012.00,--,2722194.00,2129108.00,--,15074.00,2709594.00,--,12600.00,0.96,
2616,?s???q?B,19815500.00,18623319.00,1192181.00,--,--,1192181.00,935233.00,--,256948.00,73291.00,330239.00,70870.00,259369.00,--,--,259369.00,108237.00,--,367606.00,248980.00,--,10389.00,350574.00,--,17032.00,2.23,
2617,?x??,2772840.00,2446826.00,326014.00,--,--,326014.00,148776.00,--,177238.00,430025.00,607263.00,64970.00,542293.00,--,--,542293.00,208375.00,--,750668.00,542293.00,--,--,750668.00,--,--,1.30,
2618,???a????,124164451.00,111196719.00,12967732.00,--,--,12967732.00,9497413.00,--,3470319.00,-1629981.00,1840338.00,560613.00,1279725.00,--,--,1279725.00,-279340.00,--,1000385.00,747450.00,--,532275.00,470111.00,--,530274.00,0.23,
2634,?~?????q,23086459.00,20839681.00,2246778.00,--,--,2246778.00,1002156.00,--,1244622.00,144056.00,1388678.00,99650.00,1289028.00,--,--,1289028.00,70143.00,--,1359171.00,--,--,--,--,--,--,1.42,
2637,F-?z?v,8327523.00,6640688.00,1686835.00,--,--,1686835.00,148026.00,--,1538809.00,-40093.00,1498716.00,195.00,1498521.00,--,--,1498521.00,6194469.00,--,7692990.00,1439155.00,--,59366.00,7630947.00,--,62043.00,3.43,
2642,?v?t?q,2576537.00,1996309.00,580228.00,--,--,580228.00,371207.00,--,209021.00,13211.00,222232.00,37532.00,184700.00,--,--,184700.00,-19955.00,--,164745.00,184700.00,--,--,164745.00,--,--,2.13,
2701,?U??,359409.00,190109.00,169300.00,--,--,169300.00,31409.00,--,137891.00,105298.00,243189.00,37187.00,206002.00,--,--,206002.00,66874.00,--,272876.00,--,--,--,--,--,--,0.56,
2702,?ض?,646667.00,149925.00,496742.00,--,--,496742.00,407113.00,--,89629.00,-25693.00,63936.00,25868.00,38068.00,--,--,38068.00,5017.00,--,43085.00,38068.00,--,--,43085.00,--,--,0.44,
2704,?껫,3214810.00,1780547.00,1434263.00,--,--,1434263.00,1062717.00,--,371546.00,66977.00,438523.00,74201.00,364322.00,--,--,364322.00,296459.00,--,660781.00,356106.00,--,8216.00,652531.00,--,8250.00,0.97,
2705,????,2480924.00,1575108.00,905816.00,--,--,905816.00,1056902.00,--,-151086.00,12281.00,-138805.00,140.00,-138945.00,--,--,-138945.00,214.00,--,-138731.00,-138945.00,--,--,-138731.00,--,--,-0.42,
2706,?Ĥ@??,360633.00,125109.00,235524.00,0.00,0.00,235524.00,30185.00,--,205339.00,156289.00,361628.00,58255.00,303373.00,--,--,303373.00,143778.00,--,447151.00,--,--,--,--,--,--,0.82,
2707,???ذs??,5735580.00,3507390.00,2228190.00,--,--,2228190.00,994499.00,--,1233691.00,122599.00,1356290.00,234857.00,1121433.00,--,--,1121433.00,-56274.00,--,1065159.00,1133238.00,--,-11805.00,1078101.00,--,-12942.00,10.66,
2712,??????,519756.00,323152.00,196604.00,--,--,196604.00,114509.00,--,82095.00,-6296.00,75799.00,10621.00,65178.00,--,--,65178.00,452.00,--,65630.00,--,--,--,--,--,--,0.68,
2722,?L??,663225.00,294558.00,368667.00,--,--,368667.00,200018.00,--,168649.00,5543.00,174192.00,32395.00,141797.00,--,--,141797.00,-3571.00,--,138226.00,--,--,--,--,--,--,1.67,
2723,F-????,15114334.00,6719096.00,8395238.00,--,--,8395238.00,7453794.00,--,941444.00,-17705.00,923739.00,319391.00,604348.00,--,--,604348.00,221146.00,--,825494.00,574032.00,--,30316.00,799638.00,--,25856.00,4.07,
2727,???~,14880588.00,7067007.00,7813581.00,--,--,7813581.00,6391843.00,--,1421738.00,18952.00,1440690.00,325414.00,1115276.00,--,--,1115276.00,69902.00,--,1185178.00,1019826.00,--,95450.00,1052223.00,--,132955.00,13.64,
2731,?????ȹC,15854268.00,13575074.00,2279194.00,--,--,2279194.00,1931276.00,--,347918.00,105315.00,453233.00,80699.00,372534.00,--,--,372534.00,-6249.00,--,366285.00,372046.00,--,488.00,365948.00,--,337.00,5.85,
2841,?x?W?g?a,2536417.00,1080643.00,1455774.00,--,--,1455774.00,569611.00,--,886163.00,-37134.00,849029.00,5877.00,843152.00,--,--,843152.00,3172.00,--,846324.00,843152.00,--,0.00,846324.00,--,0.00,1.37,
2901,?Y?Y?j??,150961.00,21046.00,129915.00,--,--,129915.00,94156.00,0.00,35759.00,8013.00,43772.00,7326.00,36446.00,--,--,36446.00,1055.00,--,37501.00,--,--,--,--,--,--,0.50,
2903,????,46754377.00,23803129.00,22951248.00,--,--,22951248.00,20244804.00,--,2706444.00,1313323.00,4019767.00,1016840.00,3002927.00,--,--,3002927.00,-88450.00,--,2914477.00,2165564.00,--,837363.00,2045801.00,--,868676.00,1.54,
2904,?׹?,515454.00,307942.00,207512.00,--,--,207512.00,66721.00,--,140791.00,31305.00,172096.00,21542.00,150554.00,--,--,150554.00,1529.00,--,152083.00,151750.00,--,-1196.00,153279.00,--,-1196.00,2.20,
2906,???L??,6248395.00,4861938.00,1386457.00,--,--,1386457.00,1349402.00,--,37055.00,106484.00,143539.00,65222.00,78317.00,--,--,78317.00,71435.00,--,149752.00,101015.00,--,-22698.00,172846.00,--,-23094.00,0.46,
2908,?S?O,35203864.00,24593530.00,10610334.00,--,--,10610334.00,9833596.00,--,776738.00,-44016.00,732722.00,92108.00,640614.00,0.00,--,640614.00,29732.00,--,670346.00,635139.00,--,5475.00,658927.00,--,11419.00,1.30,
2910,?λ?,663423.00,256628.00,406795.00,0.00,0.00,406795.00,270193.00,--,136602.00,-7842.00,128760.00,28931.00,99829.00,--,--,99829.00,324.00,--,100153.00,99917.00,--,-88.00,100241.00,--,-88.00,0.57,
2911,?R��??,9305249.00,4803135.00,4502114.00,--,--,4502114.00,4566956.00,--,-64842.00,-46705.00,-111547.00,-52936.00,-58611.00,--,--,-58611.00,110607.00,--,51996.00,-72304.00,--,13693.00,36266.00,--,15730.00,-0.34,
2912,?Τ@?W,200610839.00,137188780.00,63422059.00,--,--,63422059.00,53225494.00,--,10196565.00,1096231.00,11292796.00,2050503.00,9242293.00,--,--,9242293.00,-72378.00,--,9169915.00,8036752.00,--,1205541.00,7965390.00,--,1204525.00,7.73,
2913,?x?W?A?L,1774665.00,1180568.00,594097.00,--,--,594097.00,394987.00,-9081.00,190029.00,778612.00,968641.00,-64354.00,1032995.00,--,--,1032995.00,4057.00,--,1037052.00,1022509.00,--,10486.00,1025731.00,--,11321.00,1.52,
2915,???????y,76546540.00,5298626.00,71247914.00,--,--,71247914.00,1922592.00,--,69325322.00,9765773.00,79091095.00,138557.00,78952538.00,--,--,78952538.00,-13850653.00,--,65101885.00,43587278.00,--,35365260.00,30214498.00,--,34887387.00,54.85,
2923,F-???T,10767050.00,6718936.00,4048114.00,--,--,4048114.00,760377.00,--,3287737.00,-985380.00,2302357.00,921849.00,1380508.00,--,--,1380508.00,1913131.00,--,3293639.00,1307046.00,--,73462.00,3147208.00,--,146431.00,0.75,
2929,F-?^??,3795445.00,2251580.00,1543865.00,--,--,1543865.00,696648.00,--,847217.00,23100.00,870317.00,296508.00,573809.00,--,--,573809.00,64470.00,--,638279.00,573809.00,0.00,--,638279.00,0.00,--,12.72,
3002,?ڮ??q?l,479206.00,332583.00,146623.00,--,--,146623.00,122166.00,--,24457.00,36848.00,61305.00,10548.00,50757.00,0.00,--,50757.00,68855.00,--,119612.00,50757.00,--,--,119612.00,--,--,0.50,
3003,???M??,2782808.00,2025536.00,757272.00,--,--,757272.00,381052.00,--,376220.00,47097.00,423317.00,118122.00,305195.00,--,--,305195.00,44764.00,--,349959.00,312246.00,--,-7051.00,356628.00,--,-6669.00,2.24,
3004,?׹F????,1064425.00,733184.00,331241.00,--,--,331241.00,186789.00,--,144452.00,-5106.00,139346.00,28595.00,110751.00,--,--,110751.00,2424.00,--,113175.00,110751.00,--,0.00,113175.00,--,0.00,2.66,
3005,????????,15217618.00,12273755.00,2943863.00,--,--,2943863.00,2370636.00,28675.00,601902.00,6507.00,608409.00,109179.00,499230.00,--,--,499230.00,587207.00,--,1086437.00,402387.00,--,96843.00,964416.00,--,122021.00,0.69,
3006,????????,6802908.00,5392909.00,1409999.00,--,--,1409999.00,990404.00,--,419595.00,303501.00,723096.00,51248.00,671848.00,--,--,671848.00,86228.00,--,758076.00,670151.00,--,1697.00,756379.00,--,1697.00,2.62,
3008,?j?ߥ?,27433293.00,14472392.00,12960901.00,--,--,12960901.00,2179868.00,--,10781033.00,719682.00,11500715.00,1890924.00,9609791.00,--,--,9609791.00,103436.00,--,9713227.00,9609791.00,0.00,0.00,9713227.00,0.00,0.00,71.64,
3010,?إ?,34398398.00,31294253.00,3104145.00,--,--,3104145.00,2085357.00,--,1018788.00,620011.00,1638799.00,399776.00,1239023.00,--,--,1239023.00,204174.00,--,1443197.00,1159458.00,--,79565.00,1338100.00,--,105097.00,5.01,
3011,???q,2525620.00,2351499.00,174121.00,--,--,174121.00,298989.00,--,-124868.00,26971.00,-97897.00,-2719.00,-95178.00,--,--,-95178.00,46937.00,--,-48241.00,-95178.00,0.00,0.00,-48241.00,0.00,0.00,-0.84,
3013,?Իʹq?l,2671160.00,2127927.00,543233.00,--,--,543233.00,419136.00,--,124097.00,-5879.00,118218.00,22569.00,95649.00,--,--,95649.00,-4749.00,--,90900.00,95649.00,--,--,90900.00,--,--,0.53,
3014,?p??,3561112.00,2137568.00,1423544.00,--,--,1423544.00,1190535.00,--,233009.00,44610.00,277619.00,56596.00,221023.00,--,--,221023.00,26088.00,--,247111.00,221023.00,--,0.00,247111.00,--,0.00,1.22,
3015,???~,15371621.00,13138848.00,2232773.00,-772.00,--,2233545.00,1833593.00,--,399952.00,252765.00,652717.00,155305.00,497412.00,0.00,--,497412.00,453423.00,--,950835.00,494549.00,--,2863.00,936958.00,--,13877.00,2.14,
