公司代號,公司名稱,"營業收入","營業成本","營業毛利（毛損）","未實現銷貨（損）益","已實現銷貨（損）益","營業毛利（毛損）淨額","營業費用","其他收益及費損淨額","營業利益（損失）","營業外收入及支出","稅前淨利（淨損）","所得稅費用（利益）","繼續營業單位本期淨利（淨損）","停業單位損益","合併前非屬共同控制股權損益","本期淨利（淨損）","其他綜合損益（淨額）","合併前非屬共同控制股權綜合損益淨額","本期綜合損益總額","淨利（淨損）歸屬於母公司業主","淨利（淨損）歸屬於共同控制下前手權益","淨利（淨損）歸屬於非控制權益","綜合損益總額歸屬於母公司業主","綜合損益總額歸屬於共同控制下前手權益","綜合損益總額歸屬於非控制權益","基本每股盈餘（元）",
"1521","大億",2395255.00,1938829.00,456426.00,3662.00,1028.00,453792.00,243553.00,-149.00,210090.00,27434.00,237524.00,42584.00,194940.00,--,--,194940.00,-4081.00,--,190859.00,194940.00,--,--,190859.00,--,--,2.56,
"1522","堤維西",9253941.00,7616042.00,1637899.00,0.00,100403.00,1738302.00,1417934.00,--,320368.00,178710.00,499078.00,141612.00,357466.00,--,--,357466.00,-28523.00,--,328943.00,193837.00,--,163629.00,178007.00,--,150936.00,0.62,
"1524","耿鼎企業",1200048.00,1022060.00,177988.00,--,--,177988.00,153874.00,--,24114.00,-17467.00,6647.00,2232.00,4415.00,--,--,4415.00,--,--,4415.00,--,--,--,--,--,--,0.02,
"1525","江申工業",541871.00,493616.00,48255.00,--,--,48255.00,48038.00,--,217.00,174371.00,174588.00,25310.00,149278.00,--,--,149278.00,-51162.00,--,98116.00,149278.00,--,--,98116.00,--,--,2.16,
"1526","日馳",365503.00,282125.00,83378.00,--,--,83378.00,52989.00,--,30389.00,-1609.00,28780.00,2528.00,26252.00,0.00,--,26252.00,-601.00,--,25651.00,26252.00,--,--,25651.00,--,--,0.52,
"1527","鑽全",1517673.00,1088454.00,429219.00,--,--,429219.00,142795.00,--,286424.00,49238.00,335662.00,61500.00,274162.00,--,--,274162.00,90146.00,--,364308.00,--,--,--,--,--,--,1.79,
"1528","恩德",1738886.00,1271870.00,467016.00,--,--,467016.00,406453.00,0.00,60563.00,-22505.00,38058.00,4964.00,33094.00,0.00,--,33094.00,-7227.00,--,25867.00,34322.00,--,-1228.00,27095.00,--,-1228.00,0.23,
"1529","樂士",61803.00,71355.00,-9552.00,--,--,-9552.00,19757.00,--,-29309.00,-5100.00,-34409.00,9668.00,-44077.00,--,--,-44077.00,--,--,-44077.00,-44077.00,--,--,-44077.00,--,--,-0.18,
"1530","亞崴機電",1854713.00,1446007.00,408706.00,--,3152.00,411858.00,253774.00,--,158084.00,-12116.00,145968.00,32428.00,113540.00,--,--,113540.00,-9054.00,--,104486.00,108266.00,--,5274.00,99212.00,--,5274.00,1.18,
"1531","高林股",1488829.00,1220068.00,268761.00,--,--,268761.00,172345.00,--,96416.00,13386.00,109802.00,-1490.00,111292.00,--,--,111292.00,-6891.00,--,104401.00,111292.00,--,0.00,104401.00,--,0.00,0.58,
"1532","勤美",7567999.00,5899366.00,1668633.00,--,--,1668633.00,900801.00,3005.00,770837.00,-98428.00,672409.00,369745.00,302664.00,--,--,302664.00,-204195.00,--,98469.00,67712.00,--,234952.00,-31438.00,--,129907.00,0.17,
"1533","車王電",1313547.00,833684.00,479863.00,--,--,479863.00,330174.00,--,149689.00,20479.00,170168.00,39322.00,130846.00,--,--,130846.00,37940.00,--,168786.00,130848.00,--,-2.00,168788.00,--,-2.00,1.38,
"1535","中宇",5101570.00,4674057.00,427513.00,--,--,427513.00,215233.00,--,212280.00,130996.00,343276.00,74806.00,268470.00,--,--,268470.00,11411.00,--,279881.00,268470.00,--,0.00,279881.00,--,0.00,2.17,
"1536","和大工業",1989520.00,1406386.00,583134.00,--,--,583134.00,262971.00,--,320163.00,53597.00,373760.00,66209.00,307551.00,--,--,307551.00,3795.00,--,311346.00,307236.00,--,315.00,311023.00,--,323.00,1.37,
"1537","廣隆光電",3244465.00,2648275.00,596190.00,--,--,596190.00,196933.00,--,399257.00,13847.00,413104.00,118803.00,294301.00,--,--,294301.00,23613.00,--,317914.00,286850.00,--,7451.00,304895.00,--,13019.00,3.52,
"1538","正峰新",431440.00,370223.00,61217.00,--,--,61217.00,104942.00,--,-43725.00,63523.00,19798.00,0.00,19798.00,--,--,19798.00,-19478.00,--,320.00,19798.00,--,--,320.00,--,--,0.12,
"1539","巨庭機械",1294532.00,1154382.00,140150.00,--,--,140150.00,57200.00,--,82950.00,-4525.00,78425.00,18754.00,59671.00,--,--,59671.00,125.00,--,59796.00,59671.00,--,--,59796.00,--,--,0.91,
"1540","喬福機械",504942.00,357896.00,147046.00,--,--,147046.00,61031.00,--,86015.00,9101.00,95116.00,12687.00,82429.00,--,--,82429.00,--,--,82429.00,82429.00,--,--,82429.00,--,--,1.04,
"1541","錩泰",1311491.00,1117280.00,194211.00,--,--,194211.00,130260.00,--,63951.00,-6869.00,57082.00,8216.00,48866.00,--,--,48866.00,-1010.00,--,47856.00,48866.00,--,--,47856.00,--,--,0.62,
"1558","伸興",2726918.00,2081102.00,645816.00,--,--,645816.00,265620.00,--,380196.00,35116.00,415312.00,95547.00,319765.00,--,--,319765.00,-17140.00,--,302625.00,315758.00,--,4007.00,298618.00,--,4007.00,5.21,
"1560","中砂",2191666.00,1484612.00,707054.00,--,--,707054.00,236731.00,--,470323.00,-43591.00,426732.00,81412.00,345320.00,--,--,345320.00,-28.00,--,345292.00,--,--,--,--,--,--,2.45,
"1568","倉佑",1058495.00,887941.00,170554.00,--,--,170554.00,99432.00,158.00,71280.00,-5416.00,65864.00,8948.00,56916.00,-5551.00,--,51365.00,-6412.00,--,44953.00,51064.00,--,301.00,46536.00,--,-1583.00,0.54,
"1582","信錦",4640229.00,3619596.00,1020633.00,--,--,1020633.00,511292.00,--,509341.00,34401.00,543742.00,180307.00,363435.00,--,--,363435.00,-32920.00,--,330515.00,363435.00,--,0.00,330515.00,--,0.00,2.43,
"1583","程泰",3594024.00,2627085.00,966939.00,--,--,966939.00,561463.00,--,405476.00,-3920.00,401556.00,89888.00,311668.00,--,--,311668.00,-20653.00,--,291015.00,240567.00,--,71101.00,224981.00,--,66034.00,2.49,
"1589","F-永冠",3585431.00,2453295.00,1132136.00,--,--,1132136.00,433686.00,--,698450.00,-33436.00,665014.00,156817.00,508197.00,--,--,508197.00,-56272.00,--,451925.00,508197.00,--,--,451925.00,--,--,5.04,
"1590","F-亞德",4201189.00,1835223.00,2365966.00,--,--,2365966.00,1054523.00,--,1311443.00,24341.00,1335784.00,328821.00,1006963.00,--,--,1006963.00,-145457.00,--,861506.00,996555.00,--,10408.00,851303.00,--,10203.00,5.85,
"1592","F-英瑞",2571795.00,1815980.00,755815.00,--,--,755815.00,563223.00,-3897.00,188695.00,-33207.00,155488.00,52815.00,102673.00,--,--,102673.00,-15966.00,--,86707.00,102673.00,--,--,86707.00,--,--,1.15,
"1603","華電",1524830.00,1358026.00,166804.00,--,--,166804.00,80649.00,9694.00,95849.00,7757.00,103606.00,11068.00,92538.00,--,--,92538.00,29289.00,--,121827.00,92538.00,--,0.00,121788.00,--,39.00,0.33,
"1604","聲寶",5486830.00,4229209.00,1257621.00,--,--,1257621.00,1159692.00,--,97929.00,263591.00,361520.00,3153.00,358367.00,--,--,358367.00,-4312.00,--,354055.00,355363.00,--,3004.00,351051.00,--,3004.00,0.69,
"1605","華新",80047555.00,76533220.00,3514335.00,25190.00,--,3489145.00,2076003.00,--,1413142.00,-573088.00,840054.00,227918.00,612136.00,--,--,612136.00,772879.00,--,1385015.00,491207.00,--,120929.00,1261172.00,--,123843.00,0.14,
"1608","華榮",4993695.00,4961856.00,31839.00,--,--,31839.00,101415.00,--,-69576.00,216090.00,146514.00,9605.00,136909.00,--,--,136909.00,580323.00,--,717232.00,51730.00,--,85179.00,621239.00,--,95993.00,0.12,
"1609","大亞電線",7922473.00,7642306.00,280167.00,--,--,280167.00,414221.00,--,-134054.00,136910.00,2856.00,-5213.00,8069.00,--,--,8069.00,51702.00,--,59771.00,5783.00,--,2286.00,57191.00,--,2580.00,0.01,
"1611","中電",1469579.00,1122588.00,346991.00,0.00,957.00,347948.00,284304.00,--,63644.00,-88476.00,-24832.00,-25896.00,1064.00,--,--,1064.00,-35754.00,--,-34690.00,1648.00,--,-584.00,-34106.00,--,-584.00,0.00,
"1612","宏泰",2067249.00,1954508.00,112741.00,--,--,112741.00,107047.00,--,5694.00,186302.00,191996.00,20568.00,171428.00,--,--,171428.00,-32112.00,--,139316.00,164430.00,--,6998.00,132318.00,--,6998.00,0.51,
"1613","台一",22625122.00,22228901.00,396221.00,--,--,396221.00,315520.00,--,80701.00,-211989.00,-131288.00,3661.00,-134949.00,--,--,-134949.00,15346.00,--,-119603.00,-135838.00,--,889.00,-120665.00,--,1062.00,-0.60,
"1614","三洋電",2482153.00,2055504.00,426649.00,--,--,426649.00,320104.00,--,106545.00,1138.00,107683.00,16678.00,91005.00,--,--,91005.00,-2621.00,--,88384.00,89061.00,--,1944.00,86442.00,--,1942.00,0.34,
"1615","大山",1364767.00,1280800.00,83967.00,--,--,83967.00,54329.00,--,29638.00,43619.00,73257.00,6588.00,66669.00,--,--,66669.00,1031.00,--,67700.00,66669.00,--,--,67700.00,--,--,0.60,
"1616","億泰",2003229.00,1965316.00,37913.00,--,--,37913.00,106534.00,--,-68621.00,-44226.00,-112847.00,-19088.00,-93759.00,--,--,-93759.00,-10086.00,--,-103845.00,-93759.00,--,--,-103845.00,--,--,-0.49,
"1617","榮星電線",1770399.00,1633132.00,137267.00,--,--,137267.00,114200.00,--,23067.00,3124.00,26191.00,6708.00,19483.00,--,--,19483.00,-16105.00,--,3378.00,19586.00,--,-103.00,2973.00,--,405.00,0.14,
"1618","合機公司",1155595.00,1148853.00,6742.00,--,--,6742.00,61724.00,--,-54982.00,12273.00,-42709.00,-990.00,-41719.00,--,--,-41719.00,-29287.00,--,-71006.00,-41719.00,--,--,-71006.00,--,--,-0.17,
"1626","F-艾美",7275301.00,5965248.00,1310053.00,9974.00,12416.00,1312495.00,1303330.00,0.00,9165.00,-214400.00,-205235.00,-2546.00,-202689.00,--,--,-202689.00,-16631.00,--,-219320.00,-202689.00,0.00,--,-219320.00,--,--,-1.65,
"1701","中化",2652213.00,1814516.00,837697.00,--,--,837697.00,656243.00,--,181454.00,33864.00,215318.00,56579.00,158739.00,--,--,158739.00,66553.00,--,225292.00,157301.00,--,1438.00,223962.00,--,1330.00,0.53,
"1702","南僑化工",7159537.00,4782903.00,2376634.00,--,--,2376634.00,1595194.00,--,781440.00,-13065.00,768375.00,262436.00,505939.00,--,--,505939.00,-75749.00,--,430190.00,479997.00,--,25942.00,407914.00,--,22276.00,1.93,
"1704","榮化",24155687.00,23995537.00,160150.00,--,--,160150.00,1394001.00,--,-1233851.00,-10266493.00,-11500344.00,18479.00,-11518823.00,--,--,-11518823.00,-10621.00,--,-11529444.00,-7845924.00,--,-3672899.00,-7856298.00,--,-3673146.00,-9.20,
"1707","葡萄王",3022887.00,360323.00,2662564.00,--,--,2662564.00,1938511.00,--,724053.00,14099.00,738152.00,139997.00,598155.00,--,--,598155.00,2120.00,--,600275.00,405261.00,--,192894.00,407381.00,--,192894.00,3.11,
"1708","東鹼",2030212.00,1394113.00,636099.00,--,--,636099.00,248582.00,--,387517.00,40523.00,428040.00,95270.00,332770.00,--,--,332770.00,-18047.00,--,314723.00,330517.00,--,2253.00,312420.00,--,2303.00,1.90,
"1709","和益化工",5761035.00,5196389.00,564646.00,--,--,564646.00,370752.00,--,193894.00,-73.00,193821.00,40329.00,153492.00,--,--,153492.00,-2805.00,--,150687.00,144074.00,--,9418.00,141269.00,--,9418.00,0.34,
"1710","東聯",7462716.00,6715066.00,747650.00,--,--,747650.00,347147.00,--,400503.00,-269046.00,131457.00,19598.00,111859.00,--,--,111859.00,9914.00,--,121773.00,121995.00,--,-10136.00,190841.00,--,-69068.00,0.14,
"1711","永光化學",5185044.00,3884260.00,1300784.00,--,--,1300784.00,758460.00,--,542324.00,17877.00,560201.00,109482.00,450719.00,--,--,450719.00,228412.00,--,679131.00,437492.00,--,13227.00,666384.00,--,12747.00,0.88,
"1712","興農",8819204.00,6696780.00,2122424.00,--,--,2122424.00,1769737.00,--,352687.00,34200.00,386887.00,60808.00,326079.00,--,--,326079.00,7730.00,--,333809.00,323895.00,--,2184.00,332804.00,--,1005.00,0.97,
"1713","國化",349397.00,290146.00,59251.00,--,--,59251.00,30659.00,--,28592.00,17234.00,45826.00,6655.00,39171.00,--,--,39171.00,-1048.00,--,38123.00,--,--,--,--,--,--,0.26,
"1714","和桐化學",28365955.00,26952221.00,1413734.00,--,--,1413734.00,1024178.00,--,389556.00,-309285.00,80271.00,94115.00,-13844.00,--,--,-13844.00,-252150.00,--,-265994.00,61848.00,--,-75692.00,-86539.00,--,-179455.00,0.07,
"1715","萬洲化學",5579190.00,4877812.00,701378.00,--,--,701378.00,480217.00,--,221161.00,168993.00,390154.00,88127.00,302027.00,--,--,302027.00,-97439.00,--,204588.00,281316.00,--,20711.00,191978.00,--,12610.00,0.72,
"1717","長興材料",19270741.00,15610144.00,3660597.00,--,--,3660597.00,2328807.00,--,1331790.00,-46310.00,1285480.00,301431.00,984049.00,--,--,984049.00,-457452.00,--,526597.00,979207.00,--,4842.00,527341.00,--,-744.00,0.99,
"1720","生達化學",1611810.00,899857.00,711953.00,--,--,711953.00,493326.00,--,218627.00,21358.00,239985.00,35251.00,204734.00,0.00,--,204734.00,49272.00,--,254006.00,202553.00,--,2181.00,251825.00,--,2181.00,1.13,
"1721","三晃",815089.00,746604.00,68485.00,--,--,68485.00,85760.00,--,-17275.00,26964.00,9689.00,0.00,9689.00,--,--,9689.00,2236.00,--,11925.00,9689.00,--,--,11925.00,--,--,0.12,
"1722","台肥",6569222.00,6583978.00,-14756.00,--,--,-14756.00,547551.00,--,-562307.00,729813.00,167506.00,49815.00,117691.00,--,--,117691.00,-14998.00,--,102693.00,117691.00,--,--,102693.00,--,--,0.12,
"1723","中碳",4792162.00,3215671.00,1576491.00,--,--,1576491.00,223268.00,--,1353223.00,85425.00,1438648.00,216394.00,1222254.00,--,--,1222254.00,8080.00,--,1230334.00,1221954.00,--,300.00,1230511.00,--,-177.00,5.31,
"1724","台硝",534709.00,490252.00,44457.00,--,--,44457.00,65255.00,4660.00,-16138.00,-16876.00,-33014.00,-9060.00,-23954.00,--,--,-23954.00,-852.00,--,-24806.00,-23954.00,--,0.00,-24806.00,--,0.00,-0.19,
"1725","元禎",5042875.00,4869807.00,173068.00,--,--,173068.00,107136.00,--,65932.00,-450.00,65482.00,14268.00,51214.00,--,--,51214.00,75211.00,--,126425.00,51214.00,--,0.00,126425.00,--,0.00,0.28,
"1726","永記造漆",4069593.00,2892378.00,1177215.00,--,--,1177215.00,486838.00,0.00,690377.00,-17069.00,673308.00,129488.00,543820.00,0.00,--,543820.00,-33427.00,--,510393.00,543820.00,--,0.00,510393.00,--,0.00,3.36,
"1727","中華化學",1069577.00,908485.00,161092.00,--,--,161092.00,93968.00,--,67124.00,-1651.00,65473.00,10521.00,54952.00,--,--,54952.00,-1037.00,--,53915.00,54240.00,--,712.00,53401.00,--,514.00,0.54,
"1729","必翔實業",499273.00,385749.00,113524.00,--,--,113524.00,172734.00,--,-59210.00,3362.00,-55848.00,-67894.00,12046.00,--,--,12046.00,-4107.00,--,7939.00,37489.00,--,-25443.00,33147.00,--,-25208.00,0.20,
"1730","花仙子",720097.00,388136.00,331961.00,--,--,331961.00,279791.00,--,52170.00,9335.00,61505.00,14790.00,46715.00,--,--,46715.00,-1961.00,--,44754.00,46715.00,0.00,--,44754.00,0.00,--,0.87,
"1731","美吾華",594592.00,326315.00,268277.00,--,--,268277.00,231879.00,20.00,36418.00,363.00,36781.00,6515.00,30266.00,--,--,30266.00,-1283.00,--,28983.00,30266.00,--,--,28983.00,--,--,0.23,
"1732","毛寶",290841.00,177772.00,113069.00,--,--,113069.00,111159.00,--,1910.00,937.00,2847.00,1368.00,1479.00,--,--,1479.00,-237.00,--,1242.00,1479.00,--,--,1242.00,--,--,0.03,
"1733","五鼎",865499.00,612737.00,252762.00,--,--,252762.00,107367.00,--,145395.00,365.00,145760.00,21135.00,124625.00,--,--,124625.00,628.00,--,125253.00,126651.00,--,-2026.00,127259.00,--,-2006.00,1.29,
"1734","杏輝藥品",1441379.00,841589.00,599790.00,--,--,599790.00,433556.00,--,166234.00,17190.00,183424.00,68465.00,114959.00,--,--,114959.00,16579.00,--,131538.00,130985.00,--,-16026.00,135348.00,--,-3810.00,0.88,
"1735","日勝化",2242422.00,1973174.00,269248.00,--,--,269248.00,229611.00,--,39637.00,-29840.00,9797.00,13803.00,-4006.00,--,--,-4006.00,-2354.00,--,-6360.00,4003.00,--,-8009.00,3163.00,--,-9523.00,0.04,
"1736","喬山健康",7109800.00,3877074.00,3232726.00,--,--,3232726.00,2883524.00,--,349202.00,185130.00,534332.00,92389.00,441943.00,--,--,441943.00,-75020.00,--,366923.00,441835.00,--,108.00,366815.00,--,108.00,1.46,
"1737","臺鹽",1274093.00,821915.00,452178.00,--,--,452178.00,370881.00,--,81297.00,38628.00,119925.00,12786.00,107139.00,--,--,107139.00,-1720.00,--,105419.00,107139.00,--,--,105419.00,--,--,0.54,
"1762","中化合成",491632.00,317543.00,174089.00,--,--,174089.00,135924.00,--,38165.00,2836.00,41001.00,4973.00,36028.00,--,--,36028.00,-460.00,--,35568.00,35896.00,--,132.00,35435.00,--,133.00,0.46,
"1773","勝一化工",3536537.00,2994116.00,542421.00,--,--,542421.00,298445.00,--,243976.00,41758.00,285734.00,47093.00,238641.00,--,--,238641.00,-15670.00,--,222971.00,238641.00,--,0.00,222971.00,--,0.00,1.59,
"1783","和康生技",128443.00,73729.00,54714.00,--,--,54714.00,57741.00,--,-3027.00,3712.00,685.00,79.00,606.00,--,--,606.00,-48.00,--,558.00,606.00,--,--,558.00,--,--,0.01,
"1786","科妍",82418.00,39035.00,43383.00,--,--,43383.00,47009.00,--,-3626.00,5322.00,1696.00,0.00,1696.00,--,--,1696.00,--,--,1696.00,1696.00,--,--,1696.00,--,--,0.03,
"1789","台灣神隆",2245050.00,1312036.00,933014.00,--,--,933014.00,537879.00,--,395135.00,2283.00,397418.00,39517.00,357901.00,--,--,357901.00,-35546.00,--,322355.00,357901.00,--,0.00,322355.00,--,0.00,0.53,
"1802","台玻",19963732.00,18119594.00,1844138.00,--,--,1844138.00,2661578.00,2454.00,-814986.00,-1110449.00,-1925435.00,95741.00,-2021176.00,--,--,-2021176.00,-312702.00,--,-2333878.00,-1773269.00,--,-247907.00,-2058715.00,--,-275163.00,-0.75,
"1805","寶徠",931856.00,802353.00,129503.00,--,--,129503.00,79153.00,--,50350.00,-273.00,50077.00,0.00,50077.00,--,--,50077.00,0.00,--,50077.00,50077.00,--,--,50077.00,--,--,0.62,
"1806","冠軍",3230522.00,2249168.00,981354.00,--,--,981354.00,779231.00,--,202123.00,-63604.00,138519.00,87049.00,51470.00,--,--,51470.00,-130218.00,--,-78748.00,51470.00,--,0.00,-78748.00,--,0.00,0.12,
"1808","潤隆",668917.00,482841.00,186076.00,--,--,186076.00,133165.00,--,52911.00,-23585.00,29326.00,1850.00,27476.00,--,--,27476.00,0.00,--,27476.00,--,--,--,--,--,--,0.16,
"1809","中釉",1708417.00,1336005.00,372412.00,0.00,0.00,372412.00,270243.00,4538.00,106707.00,-3500.00,103207.00,23898.00,79309.00,0.00,--,79309.00,-51275.00,--,28034.00,74113.00,--,5196.00,43558.00,--,-15524.00,0.39,
"1810","和成",3016770.00,2192038.00,824732.00,--,--,824732.00,718291.00,--,106441.00,106178.00,212619.00,46278.00,166341.00,--,--,166341.00,74286.00,--,240627.00,164738.00,--,1603.00,238364.00,--,2263.00,0.45,
"1817","凱撒衛浴",880481.00,617958.00,262523.00,--,--,262523.00,168065.00,0.00,94458.00,-526.00,93932.00,22416.00,71516.00,--,--,71516.00,-5294.00,--,66222.00,71516.00,--,--,66222.00,--,--,0.99,
"1902","台紙",3110892.00,2873310.00,237582.00,--,--,237582.00,324141.00,--,-86559.00,60763.00,-25796.00,-5302.00,-20494.00,--,--,-20494.00,-12355.00,--,-32849.00,-29402.00,--,8908.00,-39096.00,--,6247.00,-0.07,
"1903","士紙",834994.00,783239.00,51755.00,--,--,51755.00,124719.00,--,-72964.00,-74466.00,-147430.00,0.00,-147430.00,0.00,--,-147430.00,-6044.00,--,-153474.00,-147430.00,--,0.00,-153474.00,--,0.00,-0.57,
"1904","正隆",20702583.00,17333323.00,3369260.00,--,--,3369260.00,3043392.00,--,325868.00,-524209.00,-198341.00,134372.00,-332713.00,--,--,-332713.00,-386063.00,--,-718776.00,105433.00,--,-438146.00,-146865.00,--,-571911.00,0.10,
"1905","華紙",10425161.00,9887762.00,537399.00,--,--,537399.00,776604.00,33606.00,-205599.00,49753.00,-155846.00,610.00,-156456.00,--,--,-156456.00,604640.00,--,448184.00,-145226.00,--,-11230.00,476836.00,--,-28652.00,-0.12,
"1906","寶隆",218829.00,180461.00,38368.00,--,--,38368.00,40913.00,--,-2545.00,242593.00,240048.00,10808.00,229240.00,--,--,229240.00,83238.00,--,312478.00,213306.00,--,15934.00,301692.00,--,10786.00,1.43,
"1907","永豐餘",29023939.00,24770795.00,4253144.00,--,--,4253144.00,4165433.00,33606.00,121317.00,-271044.00,-149727.00,192269.00,-341996.00,--,--,-341996.00,5732243.00,--,5390247.00,-349555.00,--,7559.00,5114000.00,--,276247.00,-0.21,
"1909","榮成",13336356.00,10703207.00,2633149.00,--,--,2633149.00,1414294.00,--,1218855.00,-670902.00,547953.00,134355.00,413598.00,--,--,413598.00,-132943.00,--,280655.00,410320.00,--,3278.00,299468.00,--,-18813.00,0.52,
"2002","中鋼",184577177.00,166045149.00,18532028.00,--,0.00,18532028.00,6852299.00,--,11679729.00,14085.00,11693814.00,1721079.00,9972735.00,--,--,9972735.00,1240363.00,--,11213098.00,8781387.00,--,1191348.00,9786199.00,--,1426899.00,0.58,
"2006","東和鋼鐵",17947132.00,16447057.00,1500075.00,--,--,1500075.00,740192.00,--,759883.00,224834.00,984717.00,136981.00,847736.00,--,--,847736.00,-155162.00,--,692574.00,854286.00,--,-6550.00,699001.00,--,-6427.00,0.86,
"2007","燁興公司",3372803.00,3472873.00,-100070.00,--,--,-100070.00,114953.00,--,-215023.00,-80263.00,-295286.00,2381.00,-297667.00,--,--,-297667.00,-128.00,--,-297795.00,-297667.00,--,0.00,-297795.00,--,0.00,-0.47,
"2008","高興昌",669972.00,727905.00,-57933.00,--,--,-57933.00,61649.00,--,-119582.00,5375.00,-114207.00,115328.00,-229535.00,--,--,-229535.00,-19184.00,--,-248719.00,--,--,--,--,--,--,-0.83,
"2009","第一伸銅",1949425.00,1960520.00,-11095.00,--,--,-11095.00,35236.00,--,-46331.00,185538.00,139207.00,12062.00,127145.00,--,--,127145.00,-56532.00,--,70613.00,--,--,--,--,--,--,0.35,
"2010","春源鋼鐵",10185874.00,9556555.00,629319.00,--,--,629319.00,468756.00,--,160563.00,71201.00,231764.00,29486.00,202278.00,--,--,202278.00,-90294.00,--,111984.00,211081.00,--,-8803.00,138281.00,--,-26297.00,0.33,
"2012","春雨",4471493.00,3749856.00,721637.00,--,--,721637.00,586026.00,--,135611.00,-57437.00,78174.00,27557.00,50617.00,--,--,50617.00,-35726.00,--,14891.00,25937.00,--,24680.00,-8703.00,--,23594.00,0.10,
"2013","中鋼構",8943518.00,8627455.00,316063.00,--,--,316063.00,200195.00,--,115868.00,24362.00,140230.00,22244.00,117986.00,--,--,117986.00,-29624.00,--,88362.00,117986.00,--,--,88362.00,--,--,0.61,
"2014","中鴻",19460914.00,18711649.00,749265.00,--,--,749265.00,487057.00,--,262208.00,-94875.00,167333.00,-44.00,167377.00,--,--,167377.00,-233294.00,--,-65917.00,167377.00,--,--,-65917.00,--,--,0.12,
"2015","豐興鋼鐵",15499879.00,14236391.00,1263488.00,--,--,1263488.00,370742.00,--,892746.00,55530.00,948276.00,153511.00,794765.00,--,--,794765.00,-4205.00,--,790560.00,794765.00,--,0.00,790560.00,--,0.00,1.37,
"2017","官田鋼",2951279.00,2771734.00,179545.00,--,--,179545.00,183577.00,-220.00,-4252.00,-12465.00,-16717.00,15920.00,-32637.00,--,--,-32637.00,-8254.00,--,-40891.00,-78704.00,--,46067.00,-86958.00,--,46067.00,-0.21,
"2020","美亞鋼管",2956872.00,2510763.00,446109.00,--,--,446109.00,172880.00,--,273229.00,-58423.00,214806.00,31160.00,183646.00,--,--,183646.00,-29568.00,--,154078.00,169897.00,--,13749.00,140224.00,--,13854.00,0.65,
"2022","聚亨",4638048.00,4355951.00,282097.00,--,--,282097.00,252578.00,--,29519.00,36878.00,66397.00,6976.00,59421.00,--,--,59421.00,114848.00,--,174269.00,40894.00,--,18527.00,194340.00,--,-20071.00,0.08,
"2023","燁輝",29766558.00,27533718.00,2232840.00,--,--,2232840.00,1407511.00,--,825329.00,-326476.00,498853.00,191512.00,307341.00,--,--,307341.00,-41669.00,--,265672.00,451100.00,--,-143759.00,410780.00,--,-145108.00,0.28,
"2024","志聯工業",875563.00,769343.00,106220.00,--,--,106220.00,50308.00,--,55912.00,-6227.00,49685.00,3006.00,46679.00,39088.00,--,85767.00,-6244.00,--,79523.00,87918.00,0.00,-2151.00,83613.00,--,-4090.00,0.80,
"2025","千興",2550596.00,2451809.00,98787.00,--,--,98787.00,53709.00,--,45078.00,8669.00,53747.00,0.00,53747.00,--,--,53747.00,24489.00,--,78236.00,53746.00,--,1.00,78233.00,--,3.00,0.19,
"2027","大成鋼",24721390.00,20316304.00,4405086.00,--,--,4405086.00,2591311.00,1856.00,1815631.00,-485315.00,1330316.00,373710.00,956606.00,--,--,956606.00,-281.00,--,956325.00,818339.00,--,138267.00,790702.00,--,165623.00,1.07,
"2028","威致鋼鐵",5024314.00,5145774.00,-121460.00,--,--,-121460.00,146415.00,--,-267875.00,-42493.00,-310368.00,0.00,-310368.00,--,--,-310368.00,--,--,-310368.00,--,--,--,--,--,--,-1.17,
"2029","盛餘",8024168.00,7104622.00,919546.00,-766.00,--,920312.00,444836.00,--,475476.00,-172831.00,302645.00,95464.00,207181.00,--,--,207181.00,-15062.00,--,192119.00,206929.00,--,252.00,189393.00,--,2726.00,0.64,
"2030","彰源",6654387.00,5919131.00,735256.00,--,--,735256.00,427978.00,--,307278.00,-70540.00,236738.00,44101.00,192637.00,--,--,192637.00,-15222.00,--,177415.00,192637.00,--,0.00,177415.00,--,0.00,0.75,
"2031","新光鋼",4655068.00,4335150.00,319918.00,--,--,319918.00,116004.00,4173.00,208087.00,-15565.00,192522.00,33035.00,159487.00,--,--,159487.00,-132093.00,--,27394.00,163240.00,--,-3753.00,31157.00,--,-3763.00,0.59,
"2032","新鋼工業",1702956.00,1565728.00,137228.00,--,--,137228.00,60814.00,--,76414.00,5687.00,82101.00,20679.00,61422.00,--,--,61422.00,0.00,--,61422.00,--,--,--,--,--,--,0.47,
"2033","佳大世界",391594.00,348857.00,42737.00,--,--,42737.00,42101.00,0.00,636.00,-4007.00,-3371.00,112.00,-3483.00,--,--,-3483.00,7952.00,--,4469.00,--,--,--,--,--,--,-0.04,
"2034","允強",13160255.00,11982531.00,1177724.00,--,--,1177724.00,574314.00,--,603410.00,-8499.00,594911.00,83410.00,511501.00,0.00,--,511501.00,1779.00,--,513280.00,511501.00,--,0.00,513280.00,--,0.00,1.38,
"2038","海光企業",5951423.00,5904332.00,47091.00,--,--,47091.00,90948.00,--,-43857.00,-28038.00,-71895.00,-14314.00,-57581.00,--,--,-57581.00,--,--,-57581.00,-57203.00,--,-378.00,-57203.00,--,-378.00,-0.33,
