公司代號,公司名稱,"營業收入","營業成本","營業毛利（毛損）","未實現銷貨（損）益","已實現銷貨（損）益","營業毛利（毛損）淨額","營業費用","其他收益及費損淨額","營業利益（損失）","營業外收入及支出","稅前淨利（淨損）","所得稅費用（利益）","繼續營業單位本期淨利（淨損）","停業單位損益","合併前非屬共同控制股權損益","本期淨利（淨損）","其他綜合損益（淨額）","合併前非屬共同控制股權綜合損益淨額","本期綜合損益總額","淨利（淨損）歸屬於母公司業主","淨利（淨損）歸屬於共同控制下前手權益","淨利（淨損）歸屬於非控制權益","綜合損益總額歸屬於母公司業主","綜合損益總額歸屬於共同控制下前手權益","綜合損益總額歸屬於非控制權益","基本每股盈餘（元）",
"2527","宏璟",332963.00,278533.00,54430.00,--,--,54430.00,151479.00,--,-97049.00,34498.00,-62551.00,40768.00,-103319.00,--,--,-103319.00,283429.00,--,180110.00,-97840.00,--,-5479.00,185589.00,--,-5479.00,-0.37,
"2528","皇普建設",51414.00,45101.00,6313.00,--,--,6313.00,41705.00,--,-35392.00,-3871.00,-39263.00,594.00,-39857.00,--,--,-39857.00,--,--,-39857.00,--,--,--,--,--,--,-0.37,
"2530","華建",601394.00,403467.00,197927.00,--,--,197927.00,158084.00,--,39843.00,-17476.00,22367.00,12307.00,10060.00,--,--,10060.00,0.00,--,10060.00,18843.00,--,-8783.00,18843.00,--,-8783.00,0.07,
"2534","宏盛",64968.00,28351.00,36617.00,--,--,36617.00,544121.00,--,-507504.00,-78366.00,-585870.00,11559.00,-597429.00,--,--,-597429.00,-41403.00,--,-638832.00,--,--,--,--,--,--,-1.01,
"2535","達工",11660464.00,10326574.00,1333890.00,--,--,1333890.00,459779.00,0.00,874111.00,13457.00,887568.00,137805.00,749763.00,--,--,749763.00,24554.00,--,774317.00,732043.00,--,17720.00,752435.00,--,21882.00,3.55,
"2536","宏普建設",1704481.00,1002805.00,701676.00,--,--,701676.00,283311.00,--,418365.00,-112161.00,306204.00,174796.00,131408.00,--,--,131408.00,17822.00,--,149230.00,--,--,--,--,--,--,0.41,
"2537","聯上開發",1854891.00,1209894.00,644997.00,--,--,644997.00,181281.00,--,463716.00,-21782.00,441934.00,9501.00,432433.00,--,--,432433.00,--,--,432433.00,--,--,--,--,--,--,2.79,
"2538","基泰建設",1838618.00,1096160.00,742458.00,--,--,742458.00,163591.00,--,578867.00,131154.00,710021.00,57588.00,652433.00,0.00,--,652433.00,10962.00,--,663395.00,652433.00,--,--,663395.00,--,0.00,1.62,
"2539","櫻花建設",957493.00,620764.00,336729.00,--,--,336729.00,87107.00,--,249622.00,422.00,250044.00,14109.00,235935.00,--,--,235935.00,--,--,235935.00,--,--,--,--,--,--,1.26,
"2540","愛山林",56613.00,54192.00,2421.00,--,--,2421.00,26539.00,--,-24118.00,-2680.00,-26798.00,0.00,-26798.00,--,--,-26798.00,--,--,-26798.00,-26798.00,--,0.00,-26798.00,--,0.00,-2.46,
"2542","興富發",23850965.00,15044957.00,8806008.00,--,--,8806008.00,2141333.00,--,6664675.00,-78969.00,6585706.00,1221090.00,5364616.00,--,--,5364616.00,10297.00,--,5374913.00,5374275.00,--,-9659.00,5384572.00,--,-9659.00,9.10,
"2543","皇昌營造",2340041.00,2202233.00,137808.00,--,--,137808.00,98993.00,0.00,38815.00,4499.00,43314.00,0.00,43314.00,--,--,43314.00,--,--,43314.00,52947.00,--,-9633.00,52947.00,--,-9633.00,0.30,
"2545","皇翔",4939140.00,2068185.00,2870955.00,--,--,2870955.00,757776.00,--,2113179.00,-148468.00,1964711.00,238995.00,1725716.00,--,--,1725716.00,0.00,--,1725716.00,1725158.00,--,558.00,1725158.00,--,558.00,5.26,
"2546","根基",4068394.00,3873613.00,194781.00,--,--,194781.00,92313.00,--,102468.00,63150.00,165618.00,21482.00,144136.00,--,--,144136.00,107073.00,--,251209.00,144126.00,--,10.00,251175.00,--,34.00,1.36,
"2547","日勝",24264555.00,14342684.00,9921871.00,--,--,9921871.00,1256061.00,--,8665810.00,-489269.00,8176541.00,36144.00,8140397.00,--,--,8140397.00,152.00,--,8140549.00,8137441.00,--,2956.00,8137593.00,--,2956.00,9.68,
"2548","華固建設",8528800.00,5127687.00,3401113.00,--,--,3401113.00,417719.00,--,2983394.00,23104.00,3006498.00,75589.00,2930909.00,--,--,2930909.00,51933.00,--,2982842.00,2938144.00,--,-7235.00,2979702.00,--,3140.00,10.62,
"2597","潤弘精密",10236165.00,8974398.00,1261767.00,--,--,1261767.00,440116.00,--,821651.00,83345.00,904996.00,122160.00,782836.00,--,--,782836.00,37548.00,--,820384.00,767166.00,--,15670.00,804452.00,--,15932.00,5.68,
"2601","益航",5656229.00,1415184.00,4241045.00,--,--,4241045.00,3701647.00,--,539398.00,-98130.00,441268.00,397737.00,43531.00,--,--,43531.00,334852.00,--,378383.00,-276965.00,--,320496.00,3504.00,--,374879.00,-0.75,
"2603","長榮海運",105868709.00,104515970.00,1352739.00,--,--,1352739.00,4056773.00,--,-2704034.00,482822.00,-2221212.00,215423.00,-2436635.00,--,--,-2436635.00,1030539.00,--,-1406096.00,-2190663.00,--,-245972.00,-1369552.00,--,-36544.00,-0.63,
"2605","新興",3462351.00,2209879.00,1252472.00,--,--,1252472.00,138421.00,71305.00,1185356.00,-96414.00,1088942.00,122810.00,966132.00,236328.00,--,1202460.00,328959.00,--,1531419.00,740760.00,--,461700.00,1031006.00,--,500413.00,1.30,
"2606","裕民",5153448.00,4815136.00,338312.00,--,--,338312.00,204050.00,--,134262.00,784673.00,918935.00,48063.00,870872.00,--,--,870872.00,940275.00,--,1811147.00,870872.00,--,--,1811147.00,--,--,1.01,
"2607","榮運",4582914.00,4025866.00,557048.00,--,--,557048.00,166898.00,--,390150.00,117126.00,507276.00,65315.00,441961.00,--,--,441961.00,196432.00,--,638393.00,441341.00,--,620.00,637761.00,--,632.00,0.41,
"2608","嘉里大榮",5535197.00,4444554.00,1090643.00,--,--,1090643.00,323760.00,--,766883.00,78317.00,845200.00,161445.00,683755.00,0.00,--,683755.00,1654.00,--,685409.00,671790.00,--,11965.00,676149.00,--,9260.00,1.39,
"2609","陽明海運",89448817.00,91289638.00,-1840821.00,--,--,-1840821.00,4221093.00,2520025.00,-3541889.00,-900028.00,-4441917.00,-213461.00,-4228456.00,--,--,-4228456.00,387071.00,--,-3841385.00,-4277504.00,--,49048.00,-3848622.00,--,7237.00,-1.31,
"2610","華航",104607388.00,95702742.00,8904646.00,--,--,8904646.00,7990403.00,--,914243.00,-269959.00,644284.00,351928.00,292356.00,--,--,292356.00,60876.00,--,353232.00,206273.00,--,86083.00,268707.00,--,84525.00,0.04,
"2611","志信",1172393.00,931895.00,240498.00,--,--,240498.00,280420.00,--,-39922.00,27223.00,-12699.00,51382.00,-64081.00,--,--,-64081.00,111617.00,--,47536.00,-53787.00,--,-10294.00,58640.00,--,-11104.00,-0.30,
"2612","中航",2467049.00,1825043.00,642006.00,--,--,642006.00,249689.00,--,392317.00,-37375.00,354942.00,24781.00,330161.00,--,--,330161.00,163542.00,--,493703.00,330161.00,--,0.00,493703.00,--,--,1.29,
"2613","中櫃",1886208.00,1741813.00,144395.00,--,--,144395.00,80011.00,--,64384.00,-14553.00,49831.00,5772.00,44059.00,--,--,44059.00,976.00,--,45035.00,44057.00,--,2.00,45033.00,--,2.00,0.62,
"2614","東森",8760314.00,6297923.00,2462391.00,--,--,2462391.00,2813454.00,--,-351063.00,876639.00,525576.00,75618.00,449958.00,0.00,--,449958.00,73107.00,--,523065.00,440922.00,--,9036.00,514748.00,--,8317.00,0.63,
"2615","萬海",44358765.00,40801923.00,3556842.00,--,--,3556842.00,2429401.00,--,1127441.00,-37200.00,1090241.00,189842.00,900399.00,--,--,900399.00,350021.00,--,1250420.00,881206.00,--,19193.00,1232883.00,--,17537.00,0.40,
"2616","山隆通運",14600721.00,13700814.00,899907.00,--,--,899907.00,703401.00,--,196506.00,62093.00,258599.00,59462.00,199137.00,--,--,199137.00,65972.00,--,265109.00,191558.00,--,7579.00,253531.00,--,11578.00,1.72,
"2617","台航",2091711.00,1812414.00,279297.00,--,--,279297.00,111946.00,--,167351.00,351315.00,518666.00,56028.00,462638.00,--,--,462638.00,144907.00,--,607545.00,462638.00,--,--,607545.00,--,--,1.11,
"2618","長榮航空",92620566.00,82634854.00,9985712.00,--,--,9985712.00,7019542.00,--,2966170.00,-1487009.00,1479161.00,388652.00,1090509.00,--,--,1090509.00,-7640.00,--,1082869.00,675087.00,--,415422.00,670441.00,--,412428.00,0.21,
"2637","F-慧洋",6160555.00,4870521.00,1290034.00,--,--,1290034.00,107465.00,--,1182569.00,-134384.00,1048185.00,0.00,1048185.00,0.00,--,1048185.00,4028204.00,--,5076389.00,1004469.00,0.00,43716.00,5031075.00,--,45314.00,2.42,
"2642","宅配通",1933683.00,1510553.00,423130.00,--,--,423130.00,274603.00,--,148527.00,11194.00,159721.00,26780.00,132941.00,--,--,132941.00,-22553.00,--,110388.00,132941.00,--,--,110388.00,--,--,1.55,
"2701","萬企",274180.00,147885.00,126295.00,--,--,126295.00,23234.00,--,103061.00,97181.00,200242.00,29905.00,170337.00,--,--,170337.00,13274.00,--,183611.00,--,--,--,--,--,--,0.47,
"2702","華園",489567.00,112120.00,377447.00,--,--,377447.00,300026.00,--,77421.00,-23005.00,54416.00,19840.00,34576.00,--,--,34576.00,-2915.00,--,31661.00,34576.00,--,--,31661.00,--,--,0.40,
"2704","國賓",2340761.00,1295542.00,1045219.00,--,--,1045219.00,769133.00,--,276086.00,69014.00,345100.00,57544.00,287556.00,--,--,287556.00,245416.00,--,532972.00,280520.00,--,7036.00,525900.00,--,7072.00,0.76,
"2705","六福",1846029.00,1204202.00,641827.00,--,--,641827.00,794717.00,--,-152890.00,-20227.00,-173117.00,-12.00,-173105.00,--,--,-173105.00,-7.00,--,-173112.00,-173105.00,--,--,-173112.00,--,--,-0.52,
"2706","第一店",268166.00,92155.00,176011.00,--,--,176011.00,22120.00,--,153891.00,130001.00,283892.00,45101.00,238791.00,--,--,238791.00,78319.00,--,317110.00,--,--,--,--,--,--,0.65,
"2707","晶華酒店",4152749.00,2533780.00,1618969.00,--,--,1618969.00,716894.00,--,902075.00,29318.00,931393.00,163215.00,768178.00,--,--,768178.00,-34262.00,--,733916.00,781684.00,--,-13506.00,747141.00,--,-13225.00,7.35,
"2712","遠雄來",397703.00,243049.00,154654.00,--,--,154654.00,87084.00,--,67570.00,-7075.00,60495.00,8114.00,52381.00,--,--,52381.00,--,--,52381.00,--,--,--,--,--,--,0.55,
"2722","夏都",545046.00,212287.00,332759.00,--,--,332759.00,151871.00,--,180888.00,4525.00,185413.00,34217.00,151196.00,--,--,151196.00,-5348.00,--,145848.00,--,--,--,--,--,--,1.78,
"2723","F-美食",11182073.00,4937902.00,6244171.00,--,--,6244171.00,5493179.00,--,750992.00,15962.00,766954.00,267320.00,499634.00,--,--,499634.00,144899.00,--,644533.00,482410.00,--,17224.00,630977.00,--,13556.00,3.42,
"2727","王品",11041405.00,5161974.00,5879431.00,--,--,5879431.00,4673076.00,--,1206355.00,22743.00,1229098.00,275593.00,953505.00,--,--,953505.00,47987.00,--,1001492.00,872304.00,--,81201.00,894268.00,--,107224.00,11.67,
"2731","雄獅旅遊",12192124.00,10440424.00,1751700.00,--,--,1751700.00,1443260.00,--,308440.00,56278.00,364718.00,64233.00,300485.00,--,--,300485.00,-588.00,--,299897.00,299696.00,--,789.00,299159.00,--,738.00,4.88,
"2841","台灣土地",1790369.00,917689.00,872680.00,--,--,872680.00,369756.00,--,502924.00,-55278.00,447646.00,10595.00,437051.00,--,--,437051.00,2179.00,--,439230.00,437051.00,--,0.00,439230.00,--,0.00,0.71,
"2901","欣欣大眾",115489.00,14753.00,100736.00,--,--,100736.00,70964.00,--,29772.00,6007.00,35779.00,6053.00,29726.00,--,--,29726.00,871.00,--,30597.00,--,--,--,--,--,--,0.41,
"2903","遠百",33069485.00,17029876.00,16039609.00,--,--,16039609.00,14842893.00,--,1196716.00,1187920.00,2384636.00,620362.00,1764274.00,--,--,1764274.00,-243791.00,--,1520483.00,1444595.00,--,319679.00,1172465.00,--,348018.00,1.03,
"2904","匯僑",385137.00,224543.00,160594.00,--,--,160594.00,48454.00,--,112140.00,28397.00,140537.00,16224.00,124313.00,--,--,124313.00,-837.00,--,123476.00,125495.00,--,-1182.00,124658.00,--,-1182.00,1.82,
"2906","高林實",4867659.00,3852433.00,1015226.00,--,--,1015226.00,1013405.00,--,1821.00,59278.00,61099.00,25134.00,35965.00,--,--,35965.00,42961.00,--,78926.00,52295.00,--,-16330.00,95728.00,--,-16802.00,0.24,
"2908","特力",26451323.00,18607823.00,7843500.00,--,--,7843500.00,7320080.00,0.00,523420.00,-14524.00,508896.00,44250.00,464646.00,0.00,--,464646.00,6624.00,--,471270.00,460137.00,--,4509.00,461280.00,--,9990.00,0.95,
"2910","統領",439887.00,141781.00,298106.00,0.00,0.00,298106.00,198265.00,0.00,99841.00,-590.00,99251.00,18798.00,80453.00,0.00,--,80453.00,-10165.00,--,70288.00,80541.00,--,-88.00,70376.00,--,-88.00,0.46,
"2911","麗嬰房",6652202.00,3505779.00,3146423.00,--,--,3146423.00,3319256.00,--,-172833.00,-28377.00,-201210.00,-71266.00,-129944.00,--,--,-129944.00,67840.00,--,-62104.00,-139121.00,--,9177.00,-74228.00,--,12124.00,-0.66,
"2912","統一超",150295405.00,102860088.00,47435317.00,--,--,47435317.00,39580536.00,--,7854781.00,1408420.00,9263201.00,1834761.00,7428440.00,--,--,7428440.00,56383.00,--,7484823.00,6566688.00,--,861752.00,6623071.00,--,861752.00,6.32,
"2913","台灣農林",1199931.00,793037.00,406894.00,--,--,406894.00,256379.00,4331.00,154846.00,500994.00,655840.00,-23716.00,679556.00,--,--,679556.00,0.00,--,679556.00,657807.00,--,21749.00,657807.00,--,21749.00,0.99,
"2915","潤泰全球",7206931.00,4346071.00,2860860.00,--,--,2860860.00,1218120.00,--,1642740.00,3343969.00,4986709.00,112742.00,4873967.00,--,--,4873967.00,-13452991.00,--,-8579024.00,4002031.00,--,871936.00,-9839616.00,--,1260592.00,5.05,
"2923","F-鼎固",6453367.00,4136720.00,2316647.00,--,--,2316647.00,470321.00,--,1846326.00,-770475.00,1075851.00,450925.00,624926.00,--,--,624926.00,1189952.00,--,1814878.00,574538.00,--,50388.00,1710914.00,--,103964.00,0.33,
"2929","F-淘帝",2487919.00,1476588.00,1011331.00,--,--,1011331.00,489066.00,--,522265.00,13227.00,535492.00,183803.00,351689.00,--,--,351689.00,37786.00,--,389475.00,351689.00,--,--,389475.00,--,--,7.82,
"3002","歐格電子",338202.00,228803.00,109399.00,--,--,109399.00,86751.00,--,22648.00,29640.00,52288.00,9324.00,42964.00,--,--,42964.00,41414.00,--,84378.00,42964.00,--,--,84378.00,--,--,0.42,
"3003","健和興",2073168.00,1522276.00,550892.00,--,--,550892.00,282766.00,--,268126.00,25527.00,293653.00,89190.00,204463.00,--,--,204463.00,24429.00,--,228892.00,211986.00,--,-7523.00,236486.00,--,-7594.00,1.52,
"3004","豐達科技",788156.00,552796.00,235360.00,--,--,235360.00,128850.00,--,106510.00,-6155.00,100355.00,21098.00,79257.00,--,--,79257.00,990.00,--,80247.00,79257.00,--,0.00,80247.00,--,0.00,1.90,
"3005","神基科技",10964069.00,8933199.00,2030870.00,--,--,2030870.00,1669087.00,20138.00,381921.00,4884.00,386805.00,104577.00,282228.00,--,--,282228.00,398136.00,--,680364.00,210098.00,--,72130.00,590447.00,--,89917.00,0.36,
"3006","晶豪科技",4929326.00,3902901.00,1026425.00,--,--,1026425.00,705981.00,--,320444.00,271012.00,591456.00,32065.00,559391.00,--,--,559391.00,101061.00,--,660452.00,556746.00,--,2645.00,657807.00,--,2645.00,2.18,
"3008","大立光",18131170.00,9661194.00,8469976.00,--,--,8469976.00,1502032.00,0.00,6967944.00,428725.00,7396669.00,1191504.00,6205165.00,--,--,6205165.00,49223.00,--,6254388.00,6205165.00,--,--,6254388.00,--,--,46.26,
"3010","華立",25490570.00,23194653.00,2295917.00,--,--,2295917.00,1529858.00,--,766059.00,447052.00,1213111.00,293502.00,919609.00,--,--,919609.00,171878.00,--,1091487.00,859510.00,--,60099.00,1014134.00,--,77353.00,3.71,
"3011","今皓",1883657.00,1774104.00,109553.00,--,--,109553.00,208790.00,--,-99237.00,16059.00,-83178.00,-11531.00,-71647.00,--,--,-71647.00,39054.00,--,-32593.00,-71647.00,0.00,0.00,-32593.00,0.00,0.00,-0.64,
"3013","晟銘電子",1797168.00,1402314.00,394854.00,--,--,394854.00,329075.00,--,65779.00,3980.00,69759.00,15172.00,54587.00,--,--,54587.00,-5343.00,--,49244.00,54587.00,--,--,49244.00,--,--,0.30,
"3014","聯陽",2655818.00,1576997.00,1078821.00,--,--,1078821.00,902732.00,--,176089.00,36793.00,212882.00,47794.00,165088.00,--,--,165088.00,1295.00,--,166383.00,165088.00,--,0.00,166383.00,--,0.00,0.86,
"3015","全漢",11620735.00,9882605.00,1738130.00,-749.00,--,1738879.00,1367717.00,--,371162.00,171247.00,542409.00,144380.00,398029.00,0.00,--,398029.00,107501.00,--,505530.00,398274.00,--,-245.00,495487.00,--,10043.00,1.73,
"3016","嘉晶",646123.00,563324.00,82799.00,--,--,82799.00,72329.00,--,10470.00,-1627.00,8843.00,934.00,7909.00,--,--,7909.00,-1013.00,--,6896.00,7909.00,--,--,6896.00,--,--,0.08,
"3017","奇鋐科技",14220976.00,12435608.00,1785368.00,--,--,1785368.00,1520645.00,--,264723.00,-1006.00,263717.00,91926.00,171791.00,--,--,171791.00,199890.00,--,371681.00,180232.00,--,-8441.00,378894.00,--,-7213.00,0.51,
"3018","同開科技",187094.00,173624.00,13470.00,--,--,13470.00,54680.00,--,-41210.00,482.00,-40728.00,-6292.00,-34436.00,--,--,-34436.00,-557.00,--,-34993.00,-34436.00,--,--,-34993.00,--,--,-0.76,
"3019","亞洲光學",12868798.00,11425379.00,1443419.00,--,--,1443419.00,1618944.00,--,-175525.00,474623.00,299098.00,82393.00,216705.00,--,--,216705.00,299875.00,--,516580.00,227835.00,--,-11130.00,469556.00,--,47024.00,0.81,
"3021","鴻名企業",1078750.00,822610.00,256140.00,--,--,256140.00,220296.00,--,35844.00,15654.00,51498.00,5554.00,45944.00,--,--,45944.00,22585.00,--,68529.00,45941.00,--,3.00,68526.00,--,3.00,0.42,
"3022","威強電",4362153.00,3140819.00,1221334.00,--,-297.00,1221037.00,840642.00,--,380395.00,662486.00,1042881.00,205029.00,837852.00,--,--,837852.00,97446.00,--,935298.00,841050.00,--,-3198.00,938496.00,--,-3198.00,2.85,
"3023","信邦電子",7913669.00,6234247.00,1679422.00,--,--,1679422.00,1116958.00,--,562464.00,135728.00,698192.00,205097.00,493095.00,--,--,493095.00,191479.00,--,684574.00,512055.00,--,-18960.00,699902.00,--,-15328.00,2.48,
"3024","憶聲電子",3766499.00,3390840.00,375659.00,--,--,375659.00,842887.00,--,-467228.00,60112.00,-407116.00,9529.00,-416645.00,--,--,-416645.00,75930.00,--,-340715.00,-351716.00,--,-64929.00,-312393.00,--,-28322.00,-1.27,
"3025","星通",447026.00,251283.00,195743.00,--,--,195743.00,176163.00,0.00,19580.00,11789.00,31369.00,4429.00,26940.00,--,--,26940.00,4090.00,--,31030.00,28633.00,--,-1693.00,32429.00,--,-1399.00,0.40,
"3026","禾伸堂",11631419.00,10110782.00,1520637.00,--,--,1520637.00,961902.00,--,558735.00,90056.00,648791.00,128227.00,520564.00,--,--,520564.00,177670.00,--,698234.00,561421.00,-40857.00,--,667503.00,--,30731.00,1.84,
"3027","盛達電業",818093.00,608280.00,209813.00,--,--,209813.00,239469.00,41195.00,11539.00,41764.00,53303.00,10208.00,43095.00,--,--,43095.00,23166.00,--,66261.00,42819.00,--,276.00,65932.00,--,329.00,0.47,
"3028","增你強",21698798.00,20644898.00,1053900.00,--,--,1053900.00,799915.00,--,253985.00,120660.00,374645.00,72889.00,301756.00,--,--,301756.00,225767.00,--,527523.00,301600.00,--,156.00,527367.00,--,156.00,1.41,
"3029","零壹科技",3014702.00,2750313.00,264389.00,--,--,264389.00,215888.00,--,48501.00,2289.00,50790.00,8551.00,42239.00,--,--,42239.00,1398.00,--,43637.00,42349.00,--,-110.00,43747.00,--,-110.00,0.45,
"3030","德律科技",3189341.00,1574758.00,1614583.00,--,--,1614583.00,840002.00,--,774581.00,59259.00,833840.00,160126.00,673714.00,--,--,673714.00,19779.00,--,693493.00,673714.00,--,--,693493.00,--,--,2.85,
"3031","佰鴻工業",2082539.00,1782174.00,300365.00,--,--,300365.00,322235.00,--,-21870.00,1328.00,-20542.00,17525.00,-38067.00,--,--,-38067.00,41868.00,--,3801.00,994.00,--,-39061.00,42199.00,--,-38398.00,0.01,
"3032","偉訓科技",1793574.00,1439716.00,353858.00,--,--,353858.00,311224.00,--,42634.00,18599.00,61233.00,17049.00,44184.00,--,--,44184.00,39834.00,--,84018.00,48703.00,--,-4519.00,87703.00,--,-3685.00,0.47,
"3033","威健",23527561.00,21921488.00,1606073.00,--,--,1606073.00,1121811.00,--,484262.00,18498.00,502760.00,96945.00,405815.00,--,--,405815.00,34883.00,--,440698.00,405815.00,--,--,440698.00,--,--,1.66,
"3034","聯詠",30839397.00,22248788.00,8590609.00,--,--,8590609.00,4497724.00,--,4092885.00,164873.00,4257758.00,703724.00,3554034.00,--,--,3554034.00,-16355.00,--,3537679.00,3554034.00,--,0.00,3537679.00,--,0.00,5.86,
"3035","智原",5356433.00,2963521.00,2392912.00,--,--,2392912.00,1652489.00,3300.00,743723.00,-16575.00,727148.00,116668.00,610480.00,--,--,610480.00,11801.00,--,622281.00,612652.00,--,-2172.00,624453.00,--,-2172.00,1.51,
"3036","文曄科技",64308900.00,60535060.00,3773840.00,--,--,3773840.00,2474375.00,--,1299465.00,-64162.00,1235303.00,254779.00,980524.00,--,--,980524.00,376274.00,--,1356798.00,980530.00,--,-6.00,1356795.00,--,3.00,2.90,
"3037","欣興電子",45550146.00,39906709.00,5643437.00,--,--,5643437.00,4220427.00,267358.00,1690368.00,-213966.00,1476402.00,279787.00,1196615.00,--,--,1196615.00,435903.00,--,1632518.00,1356995.00,--,-160380.00,1721731.00,--,-89213.00,0.88,
"3038","全台",2542934.00,2197660.00,345274.00,--,--,345274.00,321037.00,858.00,25095.00,17071.00,42166.00,17359.00,24807.00,--,--,24807.00,-3220.00,--,21587.00,25437.00,--,-630.00,22015.00,--,-428.00,0.12,
"3040","遠見",152803.00,65006.00,87797.00,0.00,0.00,87797.00,70846.00,--,16951.00,24832.00,41783.00,13233.00,28550.00,0.00,--,28550.00,49552.00,--,78102.00,28550.00,--,--,78102.00,--,0.00,0.28,
"3041","揚智",2874989.00,1609883.00,1265106.00,--,--,1265106.00,1314548.00,--,-49442.00,957395.00,907953.00,83460.00,824493.00,--,--,824493.00,19148.00,--,843641.00,824493.00,--,--,843641.00,--,--,2.82,
"3042","晶技",7103523.00,5458339.00,1645184.00,--,--,1645184.00,935069.00,--,710115.00,77704.00,787819.00,94795.00,693024.00,--,--,693024.00,110555.00,--,803579.00,693024.00,--,--,803579.00,0.00,0.00,2.24,
"3043","科風",1247371.00,1271039.00,-23668.00,--,--,-23668.00,333449.00,--,-357117.00,28239.00,-328878.00,49329.00,-378207.00,--,--,-378207.00,-2889.00,--,-381096.00,-363066.00,--,-15141.00,-366183.00,--,-14913.00,-1.86,
"3044","健鼎科技",30461814.00,26114313.00,4347501.00,--,--,4347501.00,2206015.00,-189332.00,1952154.00,186179.00,2138333.00,379820.00,1758513.00,--,--,1758513.00,592686.00,--,2351199.00,1767316.00,--,-8803.00,2360002.00,--,-8803.00,3.36,
"3045","台灣大",80588886.00,51119122.00,29469764.00,--,--,29469764.00,13737239.00,48230.00,15780755.00,-1044576.00,14736179.00,2555751.00,12180428.00,--,--,12180428.00,78979.00,--,12259407.00,12034668.00,--,145760.00,12139446.00,--,119961.00,4.47,
"3046","建碁",944788.00,637340.00,307448.00,--,--,307448.00,456827.00,--,-149379.00,21793.00,-127586.00,2817.00,-130403.00,--,--,-130403.00,117274.00,--,-13129.00,-130403.00,--,--,-13129.00,--,--,-0.80,
"3047","訊舟科技",4428816.00,3265003.00,1163813.00,--,--,1163813.00,1058882.00,--,104931.00,74877.00,179808.00,44934.00,134874.00,-12701.00,--,122173.00,8906.00,--,131079.00,121756.00,--,417.00,134802.00,--,-3723.00,0.64,
"3048","益登",24844613.00,23716988.00,1127625.00,--,--,1127625.00,923311.00,--,204314.00,-48030.00,156284.00,25433.00,130851.00,--,--,130851.00,28795.00,--,159646.00,129621.00,--,1230.00,158255.00,--,1391.00,0.83,
"3049","和鑫",7896492.00,6333668.00,1562824.00,--,--,1562824.00,549930.00,--,1012894.00,-264594.00,748300.00,0.00,748300.00,-52336.00,--,695964.00,15304.00,--,711268.00,698136.00,--,-2172.00,712886.00,--,-1618.00,0.79,
"3050","鈺德科技",763056.00,563365.00,199691.00,0.00,0.00,199691.00,187904.00,--,11787.00,-30347.00,-18560.00,6130.00,-24690.00,0.00,--,-24690.00,9390.00,--,-15300.00,-24690.00,--,0.00,-15300.00,--,0.00,-0.13,
"3051","力特光電",3112123.00,2486570.00,625553.00,--,--,625553.00,275416.00,--,350137.00,5705.00,355842.00,-120614.00,476456.00,--,--,476456.00,7657.00,--,484113.00,476456.00,--,0.00,484113.00,--,0.00,1.46,
"3052","夆典",3357805.00,3002703.00,355102.00,--,--,355102.00,162861.00,--,192241.00,-4884.00,187357.00,-15344.00,202701.00,--,--,202701.00,3562.00,--,206263.00,198017.00,--,4684.00,201579.00,--,4684.00,1.11,
"3054","萬國科技",1827102.00,1506985.00,320117.00,--,--,320117.00,130547.00,--,189570.00,127130.00,316700.00,42158.00,274542.00,--,--,274542.00,102085.00,--,376627.00,274542.00,--,--,376627.00,--,--,2.79,
"3055","蔚華科技",2072950.00,1703438.00,369512.00,--,--,369512.00,423103.00,--,-53591.00,18033.00,-35558.00,6303.00,-41861.00,--,--,-41861.00,20039.00,--,-21822.00,-33945.00,--,-7916.00,-13906.00,--,-7916.00,-0.26,
"3056","總太地產",3854355.00,2251786.00,1602569.00,--,--,1602569.00,320076.00,--,1282493.00,87574.00,1370067.00,115990.00,1254077.00,--,--,1254077.00,238.00,--,1254315.00,1254384.00,--,-307.00,1254622.00,--,-307.00,8.92,
"3057","喬鼎資訊",2656232.00,1538459.00,1117773.00,--,--,1117773.00,852440.00,--,265333.00,780.00,266113.00,33251.00,232862.00,--,--,232862.00,12462.00,--,245324.00,232328.00,--,534.00,243625.00,--,1699.00,1.57,
"3058","立德電子",4647334.00,3850585.00,796749.00,--,--,796749.00,603656.00,--,193093.00,-10394.00,182699.00,23551.00,159148.00,--,--,159148.00,78651.00,--,237799.00,159139.00,--,9.00,237781.00,--,18.00,0.96,
"3059","華晶科技",15201446.00,14271291.00,930155.00,--,--,930155.00,928298.00,--,1857.00,36440.00,38297.00,6291.00,32006.00,--,--,32006.00,261692.00,--,293698.00,30770.00,--,1236.00,292462.00,--,1236.00,0.08,
"3060","銘異",4782157.00,3995456.00,786701.00,--,--,786701.00,498378.00,--,288323.00,196813.00,485136.00,150664.00,334472.00,--,--,334472.00,-83120.00,--,251352.00,332756.00,--,1716.00,256973.00,--,-5621.00,1.94,
"3062","建漢科技",9318812.00,8631765.00,687047.00,--,--,687047.00,531082.00,--,155965.00,72531.00,228496.00,68617.00,159879.00,--,--,159879.00,21567.00,--,181446.00,159879.00,--,--,181446.00,--,--,0.49,
"3090","日電貿",4498895.00,3908180.00,590715.00,--,--,590715.00,437201.00,--,153514.00,141658.00,295172.00,30671.00,264501.00,--,--,264501.00,5184.00,--,269685.00,252987.00,--,11514.00,258032.00,--,11653.00,2.00,
